Gmt time,Open,High,Low,Close,Volume,Open_Bid,High_Bid,Low_Bid,Close_Bid,Volume_Bid,Spread,day_name,weekday,Pct_Range_Close,Pct_Range_Close_diff,MA_Close_5,MA_Close_25,MA_Close_50,MA_Close_200,EMA_Close_5,Momentum_1,Momentum_2,Momentum_5,Momentum_24,rsi,Rolling_Mean25,Bollinger_High,Bollinger_Low,PP,R1,S1,R2,S2,R3,S3,SO%k,SO%k1,SO%d2,Trix_5,MACD_5_25,MACDsign_5_25,MACDdiff_5_25,Mass_Index_25_8_9,Class
2009-05-31,1.41587,1.4169,1.4101,1.41056,45893.9414,1.41573,1.41678,1.41,1.41041,69044.7578,0.0001500000000000945,Sunday,6,-0.0034054458873233892,-0.018087501948689688,1.4006680000000042,1.369385599999997,1.3443274000000025,1.3186676499999992,1.4096628322691014,-0.0048200000000000465,0.01566000000000001,0.00951000000000013,0.08173000000000008,0.6613008283979923,1.3693855999999966,1.4097137295468414,1.3290574704531521,1.41252,1.4149399999999999,1.40814,1.4193200000000001,1.40572,1.4217400000000002,1.4013399999999998,0.0676470588235467,0.0676470588235467,0.3236450391640428,0.0023901497016658546,0.02986796696012428,0.027487964373221457,0.0023800025869028236,24.69658698610845,2.0
2009-06-01,1.41065,1.4247,1.41,1.41815,687203.625,1.4105,1.4246,1.4099,1.41805,802773.1875,9.9999999999989e-05,Monday,0,0.005380841651542623,0.008786287538866011,1.4044380000000043,1.3729583999999972,1.345726600000002,1.3190619999999995,1.4153209440897003,0.007589999999999986,0.002769999999999939,0.018850000000000037,0.07645000000000013,0.6813122648828664,1.3729583999999966,1.413765001644181,1.3321517983558122,1.4176166666666663,1.4252333333333331,1.4105333333333332,1.432316666666667,1.4029166666666664,1.4399333333333333,1.3958333333333328,0.5544217687074839,0.5544217687074839,0.4774961921930036,0.002540282333895688,0.031303527886255685,0.0282510770758283,0.003052450810427376,24.791146442957608,2.0
2009-06-02,1.4182,1.4332,1.4102,1.429,777266.8125,1.418,1.4331,1.41015,1.42885,779902.0625,0.0001500000000000945,Tuesday,1,0.007650812678489548,0.0022699710269469264,1.4135980000000044,1.376450399999997,1.3472326000000021,1.3194077499999994,1.4244403146965667,0.010850000000000026,0.01844000000000001,0.04580000000000006,0.09850000000000003,0.7078824413285106,1.3764503999999966,1.4193390220663116,1.3335617779336817,1.4241333333333337,1.4380666666666668,1.415066666666667,1.4471333333333336,1.4011333333333331,1.4610666666666672,1.3920666666666668,0.8173913043478279,0.8173913043478279,0.704092933629553,0.0028677557389394643,0.034166346715509555,0.02943413100376455,0.004732215711745005,24.865325403577017,-2.0
2009-06-03,1.429,1.4340000000000002,1.411,1.4143,851093.9375,1.4289,1.4337,1.41085,1.4142,824556.0625,9.9999999999989e-05,Wednesday,2,-0.010286913925822372,-0.017937726604311918,1.4174780000000042,1.3798023999999969,1.348872600000002,1.3196505999999997,1.4176801048988557,-0.014700000000000156,-0.003850000000000131,0.019399999999999862,0.08419999999999983,0.6311098299226828,1.3798023999999964,1.421628920806146,1.337975879193847,1.4197666666666666,1.4285333333333332,1.405533333333333,1.442766666666667,1.3967666666666665,1.4515333333333331,1.3825333333333332,0.14347826086955826,0.14347826086955826,0.3303498184562232,0.002663410623592031,0.03128279043824245,0.029803862890660133,0.0014789275475823142,24.993976923571488,1.0
2009-06-04,1.4143,1.42425,1.40705,1.4169,757678.0625,1.41415,1.4241,1.4069999999999998,1.41675,956396.5625,0.0001500000000000945,Thursday,3,0.001838365269037689,0.01212527919486006,1.417782000000004,1.3832743999999968,1.350671600000002,1.3199530999999995,1.4171600349662852,0.0026000000000001573,-0.0121,0.0015199999999999658,0.07820000000000005,0.6385760838670588,1.3832743999999964,1.423506636859849,1.3430421631401437,1.4160666666666666,1.4250833333333333,1.4078833333333332,1.4332666666666665,1.3988666666666665,1.4422833333333334,1.390683333333333,0.5726744186046556,0.5726744186046556,0.4918995518885115,0.0023254181669848137,0.029372838102533324,0.02971765793303477,-0.00034481983050144513,25.11768211675137,-2.0
2009-06-05,1.4169,1.4269999999999998,1.3933,1.39612,584370.25,1.41675,1.42675,1.39325,1.39598,763198.375,0.00014000000000002902,Friday,4,-0.01466581974733572,-0.01650418501637341,1.4148940000000043,1.3855711999999971,1.3520870000000018,1.3202162499999996,1.4031333449887615,-0.020780000000000017,-0.018179999999999863,-0.01444000000000001,0.03258000000000005,0.5438366054071693,1.3855711999999962,1.4234587814053503,1.347683618594642,1.4054733333333331,1.4176466666666665,1.3839466666666664,1.4391733333333327,1.3717733333333333,1.451346666666666,1.3502466666666666,0.08367952522255365,0.08367952522255365,0.2197528674445396,0.0014015457307539935,0.022116127995877918,0.028197351945603407,-0.006081223949725482,25.294408232794986,1.0
2009-06-07,1.39675,1.39785,1.3929,1.3976,49557.1016,1.39665,1.3977,1.39268,1.39745,55887.0,0.00014999999999987246,Sunday,6,0.0010600807953471405,0.015725900542682858,1.4107840000000045,1.3869335999999968,1.353795000000002,1.3204617999999997,1.3994444483295874,0.0014799999999999258,-0.01930000000000009,-0.020550000000000068,0.03404999999999992,0.5489690648486304,1.3869335999999959,1.4243392091749223,1.3495279908250697,1.396116666666667,1.399333333333333,1.3943833333333333,1.401066666666667,1.3911666666666669,1.404283333333333,1.3894333333333333,0.9494949494949328,0.9494949494949328,0.7062475888114683,0.0005332462477351808,0.017462867212400868,0.0260504549989629,-0.008587587786562031,25.14632247980576,-1.0
2009-06-08,1.3976,1.40035,1.3806,1.39295,934600.3125,1.39745,1.4002,1.3805,1.39285,829431.0625,9.9999999999989e-05,Monday,0,-0.0033271322266743572,-0.004387213022021497,1.4035740000000043,1.3881095999999968,1.3552788000000018,1.3207233499999995,1.3951148161098623,-0.004650000000000043,-0.003170000000000117,-0.03605000000000014,0.03434999999999988,0.5288363512585126,1.3881095999999962,1.4248256714503482,1.351393528549644,1.3913,1.402,1.38225,1.4110499999999997,1.37155,1.4217499999999998,1.3625,0.6253164556961975,0.6253164556961975,0.6522935000679545,-0.00023549810414788641,0.012959248596609685,0.023432213718492256,-0.01047296512188257,25.18796366048707,2.0
2009-06-09,1.393,1.4103,1.3853,1.40635,716680.4375,1.39285,1.4101,1.3852,1.4062,757557.5,0.0001500000000000945,Tuesday,1,0.0096198714957465,0.012947003722420858,1.4019840000000043,1.390019599999997,1.357097800000002,1.3210329999999992,1.4026049387032875,0.01340000000000008,0.008750000000000036,-0.007949999999999902,0.03849999999999998,0.5769812810546033,1.3900195999999962,1.4259232542742812,1.3541159457257113,1.40065,1.416,1.3909999999999998,1.42565,1.3756499999999998,1.4409999999999998,1.3659999999999997,0.8419999999999961,0.8419999999999961,0.7787645000226489,-0.00041454299816219613,0.01329139999723572,0.02140405097424095,-0.00811265097700523,25.335987994924675,-2.0
2009-06-10,1.40635,1.41445,1.3916,1.39895,597080.1875,1.4062,1.41435,1.3915,1.3988,697572.9375,0.00014999999999987246,Wednesday,2,-0.005261848046361206,-0.01488171954210771,1.3983940000000044,1.391263599999997,1.358324800000002,1.3213573999999997,1.4001683129010958,-0.007400000000000073,0.0060000000000000045,-0.017950000000000133,0.044849999999999834,0.5439267640882693,1.3912635999999965,1.4265742897447096,1.3559529102552828,1.4016666666666666,1.4117333333333333,1.3888833333333332,1.4245166666666669,1.3788166666666666,1.434583333333333,1.3660333333333332,0.32166301969365235,0.32166301969365235,0.4740301798033178,-0.0005521100261389887,0.011257559833589116,0.019374752746110585,-0.00811719291252147,25.49261510884077,2.0
2009-06-11,1.399,1.4173,1.3944,1.4126,551368.375,1.39875,1.41715,1.3943,1.41245,672799.0,0.0001500000000000945,Thursday,3,0.009757317988491554,0.01501916603485276,1.4016900000000043,1.3936035999999967,1.360039800000002,1.3219159999999994,1.4084561043003652,0.013650000000000162,0.006250000000000089,0.01648000000000005,0.04940000000000011,0.5905262159700999,1.3936035999999958,1.427474074941269,1.3597331250587228,1.4081,1.4218000000000002,1.3989000000000005,1.431,1.3852000000000002,1.4447,1.3760000000000003,0.7947598253275134,0.7947598253275134,0.6878499434861151,-0.0002617237997389744,0.013217310506381086,0.018143264298164687,-0.004925953791783601,25.603451357141715,-2.0
2009-06-12,1.4126,1.4128,1.39365,1.40135,583136.9375,1.4124,1.4127,1.3936,1.40119,706399.0,0.00016000000000016001,Friday,4,-0.007964037944216296,-0.01772135593270785,1.4024400000000043,1.3951295999999969,1.361617800000002,1.3225359999999993,1.4037187014334551,-0.01124999999999998,0.00240000000000018,0.003750000000000142,0.05186000000000002,0.5414253282120829,1.3951295999999962,1.4276982405380574,1.3625609594619352,1.4025999999999998,1.4115499999999996,1.3923999999999996,1.4217499999999998,1.3834499999999998,1.4306999999999996,1.3732499999999996,0.4020887728459551,0.4020887728459551,0.497342496392675,-0.0002063578589601463,0.011199790138192169,0.016754569466170183,-0.0055547793279780155,25.697543692167805,-1.0
2009-06-14,1.4015799999999998,1.40334,1.39677,1.3977700000000002,79623.2813,1.40142,1.4031200000000001,1.3966100000000001,1.39763,77697.7188,0.00014000000000025106,Sunday,6,-0.0025546794162770725,0.005409358527939222,1.4034040000000043,1.3970607999999969,1.363198200000002,1.3230741499999992,1.3997529004778186,-0.003579999999999917,-0.0148299999999999,0.0048200000000002685,0.05237000000000025,0.5264249632769681,1.3970607999999962,1.4263413417213762,1.3677802582786165,1.3992933333333335,1.401816666666667,1.395246666666667,1.4058633333333337,1.3927233333333335,1.408386666666667,1.3886766666666668,0.15220700152208785,0.15220700152208785,0.2672521664789502,-0.00032181296609517217,0.008753116318327203,0.015154278836601587,-0.0064011625182743845,25.62269258724152,-2.0
2009-06-15,1.39774,1.39828,1.37591,1.3775700000000002,263328.0938,1.3976,1.39814,1.37575,1.37737,204391.9063,0.0002000000000002,Monday,0,-0.014451590748120191,-0.01189691133184312,1.3976480000000044,1.3983475999999968,1.364666200000002,1.3236506999999988,1.3849643001592729,-0.0202,-0.023779999999999912,-0.028779999999999806,0.022370000000000227,0.4505708144195846,1.398347599999996,1.4236236842793597,1.3730715157206328,1.38392,1.39193,1.36956,1.40629,1.36155,1.4143,1.3471899999999999,0.07420652659813218,0.07420652659813218,0.13855507322507152,-0.0009788899221826733,0.0018435448312739133,0.012492132035536051,-0.010648587204262141,25.716033403256837,1.0
2009-06-16,1.37764,1.39206,1.3749799999999999,1.38153,265484.3125,1.3775,1.39196,1.37484,1.38143,205342.5,9.9999999999989e-05,Tuesday,1,0.002874627060693636,0.017326217808813826,1.3941640000000044,1.3994007999999971,1.3662808000000022,1.324247199999999,1.3826747667197576,0.0039599999999997415,-0.016240000000000254,-0.01741999999999999,0.017129999999999868,0.466791471794553,1.3994007999999962,1.4214974135357283,1.377304186464264,1.3828566666666668,1.3907333333333336,1.3736533333333336,1.3999366666666668,1.3657766666666669,1.4078133333333336,1.3565733333333336,0.3834894613583044,0.3834894613583044,0.3018446653138935,-0.0014867509693563036,-0.0014403849256636734,0.009705628643296108,-0.011146013568959782,25.779429899723553,2.0
2009-06-17,1.3814799999999998,1.39715,1.38121,1.39691,265784.0938,1.3813799999999998,1.39699,1.38107,1.39681,204404.4063,9.9999999999989e-05,Wednesday,2,0.01113258488776947,0.008257957827075835,1.3910260000000043,1.4007011999999963,1.3684090000000024,1.3249998999999988,1.3921649222399193,0.015380000000000171,0.019339999999999916,-0.015689999999999982,0.018510000000000026,0.5253963337415095,1.4007011999999959,1.4199373531301704,1.3814650468698215,1.3917566666666668,1.4023033333333337,1.3863633333333336,1.4076966666666666,1.375816666666667,1.4182433333333333,1.3704233333333338,0.9849435382685195,0.9849435382685195,0.7572439139503109,-0.001358516467950794,0.0005192579143149524,0.007868354497499877,-0.007349096583184925,25.812974664018522,-2.0
2009-06-18,1.3964299999999998,1.39917,1.38826,1.3909,262837.4063,1.3962700000000001,1.39897,1.38819,1.3908,204021.5,9.9999999999989e-05,Thursday,3,-0.0043023530506618455,-0.015434937938431316,1.3889360000000044,1.4012011999999967,1.3703510000000023,1.3255501499999989,1.39132164074664,-0.006010000000000071,0.0093700000000001,-0.01045000000000007,-0.0031999999999998696,0.5021695153046507,1.4012011999999965,1.4194172272767522,1.3829851727232405,1.3927766666666666,1.397293333333333,1.386383333333333,1.4036866666666663,1.3818666666666666,1.408203333333333,1.375473333333333,0.2419798350137472,0.2419798350137472,0.41373452799260174,-0.001183005717967078,0.00017085202316557968,0.006328854002633017,-0.006158001979467438,25.664811309570553,1.0
2009-06-19,1.3909200000000002,1.4013,1.38842,1.3938,431343.3125,1.39076,1.4012,1.3883,1.39374,331146.1875,5.9999999999948976e-05,Friday,4,0.0020849809475878,0.006387333998249646,1.3881420000000042,1.4011891999999966,1.3722090000000022,1.326039649999999,1.3929738802488798,0.002899999999999903,-0.003110000000000168,-0.003970000000000251,-0.005940000000000056,0.5133491693732699,1.401189199999996,1.4194164102157016,1.3829619897842906,1.3945066666666666,1.4005933333333331,1.3877133333333331,1.4073866666666666,1.3816266666666666,1.4134733333333331,1.3748333333333331,0.4177018633540325,0.4177018633540325,0.4163794182335556,-0.0009182779875027336,0.0006956573203260596,0.005202214666171626,-0.004506557345845565,25.46027782087036,0.0
2009-06-21,1.39408,1.39624,1.3925,1.3937,20588.8008,1.39378,1.3961700000000001,1.39244,1.39355,18800.0996,0.00014999999999987246,Sunday,6,-7.17463050652345e-05,-0.0021567272526530346,1.3913680000000042,1.4009475999999967,1.3738290000000022,1.3265713999999988,1.3934579600829595,-9.9999999999989e-05,0.0027999999999999137,0.016129999999999756,-0.009149999999999991,0.5129214249030365,1.4009475999999959,1.4193094015251055,1.3825857984748866,1.3941466666666666,1.3957933333333332,1.3920533333333334,1.3978866666666665,1.3904066666666668,1.399533333333333,1.3883133333333335,0.3208556149732392,0.3208556149732392,0.35269688272667804,-0.000664155618736377,0.0009751360334420145,0.004356798939625704,-0.003381662906183689,25.200373536549392,-2.0
2009-06-22,1.39375,1.39375,1.3827,1.38505,752752.5,1.39355,1.39355,1.3826,1.3849,550257.8125,0.00014999999999987246,Monday,0,-0.00620650068163886,-0.006134754376573626,1.3920720000000042,1.4002355999999967,1.3750472000000022,1.327130349999999,1.3878526533609865,-0.008650000000000047,-0.008750000000000036,0.003519999999999968,-0.016000000000000014,0.4759762589072429,1.4002355999999958,1.419191393184337,1.3812798068156549,1.3871666666666669,1.3916333333333333,1.3805833333333333,1.3982166666666669,1.3761166666666669,1.4026833333333333,1.3695333333333333,0.21266968325790508,0.21266968325790508,0.2593454164141627,-0.0006840114962627247,-0.0010958292721645613,0.003266273297267651,-0.004362102569432212,25.064600458396818,2.0
2009-06-23,1.385,1.4109,1.383,1.40705,855265.0625,1.3849,1.4108,1.38285,1.4069,609682.1875,0.00014999999999987246,Tuesday,1,0.015883903108190992,0.02209040378982985,1.3941000000000041,1.4004755999999967,1.3767462000000021,1.327778549999999,1.400650884453662,0.02200000000000002,0.013349999999999971,0.010139999999999816,0.007749999999999924,0.5623239652749105,1.4004755999999958,1.4195407067462882,1.381410493253704,1.4003166666666669,1.4176333333333333,1.3897333333333333,1.4282166666666667,1.3724166666666666,1.4455333333333331,1.3618333333333332,0.8620071684587769,0.8620071684587769,0.6611199177772388,-0.00017047695228867134,0.003298854367261184,0.0032727895112663573,2.6064855994825924e-05,25.191089246298613,-2.0
2009-06-24,1.4069999999999998,1.4139,1.3889,1.3943,794306.625,1.4069,1.4138,1.38875,1.39415,574803.25,0.0001500000000000945,Wednesday,2,-0.009061511673359002,-0.02494541478154999,1.394780000000004,1.4002755999999967,1.378584200000002,1.3284415499999989,1.396416961484554,-0.012749999999999815,0.009250000000000204,0.0034000000000000696,0.01110000000000011,0.5098860781658342,1.4002755999999963,1.4194284175537537,1.381122782446239,1.3990333333333334,1.409166666666667,1.3841666666666668,1.4240333333333337,1.3740333333333334,1.4341666666666666,1.3591666666666669,0.21600000000000366,0.21600000000000366,0.3643733059257486,3.5926072508903004e-05,0.0026494582897984564,0.0031481232669727773,-0.0004986649771743213,25.350010942627808,2.0
2009-06-25,1.3943,1.40127,1.389,1.4010799999999999,795422.5,1.39415,1.40117,1.38885,1.4009200000000002,543918.9375,0.00015999999999971593,Thursday,3,0.004862655095746904,0.013924166769105906,1.3962360000000045,1.4009907999999966,1.3803418000000018,1.3289549499999986,1.3995256538281848,0.006780000000000008,-0.00596999999999981,0.007280000000000175,0.006180000000000074,0.5347325894395684,1.4009907999999962,1.4193852819782289,1.3825963180217635,1.3971166666666666,1.4052333333333331,1.392963333333333,1.4093866666666666,1.3848466666666666,1.4175033333333331,1.380693333333333,0.98451507742462,0.98451507742462,0.7778011535916628,0.0002764866902307709,0.0039203566449548255,0.003302569942569188,0.0006177867023856379,25.3854939275088,1.0
2009-06-26,1.4010200000000002,1.41185,1.40079,1.4056899999999999,688622.1875,1.40086,1.4118,1.40066,1.40553,459420.0,0.00015999999999993797,Friday,4,0.003290318896850941,-0.0015723361988959628,1.3986340000000042,1.4014223999999968,1.3819206000000022,1.3295256499999988,1.4036352179427285,0.004610000000000003,0.011390000000000013,0.011990000000000169,-0.009689999999999976,0.5513857754680088,1.4014223999999962,1.419766682119979,1.3830781178800131,1.40611,1.41143,1.4003700000000001,1.4171700000000005,1.39505,1.42249,1.3893099999999998,0.44303797468355294,0.44303797468355294,0.5546257009862562,0.0005768802727780784,0.005783977257231676,0.003798851405501685,0.0019851258517299907,25.309550980953198,1.0
2009-06-28,1.40525,1.4078,1.40454,1.4071,46262.8008,1.40515,1.40765,1.40449,1.40695,36789.3086,0.0001500000000000945,Sunday,6,0.0010030661098821003,-0.002287252786968841,1.4030440000000042,1.4010911999999969,1.3835726000000022,1.3302163999999987,1.405945072647576,0.0014099999999999113,0.006019999999999914,0.022050000000000125,-0.003460000000000018,0.5566131114737923,1.4010911999999962,1.4190080571043413,1.3831743428956509,1.40648,1.40842,1.40516,1.4097400000000002,1.4032200000000001,1.4116799999999998,1.4019,0.7852760736196582,0.7852760736196582,0.7083926160751909,0.0008328269129782808,0.007144052063319029,0.0044678915370651535,0.0026761605262538737,25.046997268221478,0.0
2009-06-29,1.4071200000000001,1.40729,1.40703,1.40711,711278.0,1.40697,1.40703,1.40679,1.40691,448234.0625,0.000199999999999978,Monday,0,7.106815436142e-06,-0.0009959592944459583,1.403056000000004,1.4009531999999971,1.385169400000002,1.3308954499999988,1.4067216908825255,1.0000000000065512e-05,0.0014199999999999768,6.0000000000171034e-05,-0.01103999999999994,0.5566525678453812,1.4009531999999965,1.4187284598714447,1.3831779401285482,1.4071433333333332,1.4072566666666664,1.4069966666666665,1.4074033333333331,1.4068833333333333,1.4075166666666663,1.4067366666666663,0.30769230769270184,0.30769230769270184,0.44125907715353146,0.0009782264868874466,0.00780040445518515,0.005134394120689154,0.002666010334495996,24.79233918433688,1.0
2009-06-30,1.4099700000000002,1.4101700000000001,1.4099,1.41,882346.875,1.40978,1.40988,1.40962,1.4098,587896.8125,0.000199999999999978,Tuesday,1,0.002053855064635845,0.002046748249199704,1.4061960000000042,1.400627199999997,1.386792800000002,1.3315324499999988,1.4089072302941752,0.002889999999999837,0.002899999999999903,0.015699999999999825,-0.019000000000000128,0.5686005994320603,1.4006271999999964,1.417821938395724,1.3834324616042688,1.4100233333333332,1.4101466666666664,1.4098766666666664,1.4102933333333332,1.4097533333333332,1.4104166666666664,1.4096066666666665,0.3703703703703399,0.3703703703703399,0.3939999392980704,0.0010932145232608404,0.008745328889790294,0.005856581074509383,0.002888747815280911,24.446701472479578,1.0
2009-07-01,1.4037600000000001,1.4199700000000002,1.39995,1.41455,80155.0,1.40364,1.41993,1.39978,1.4144700000000001,82236.3984,7.999999999985796e-05,Wednesday,2,0.0032269503546100697,0.0011730952899742242,1.4088900000000038,1.4000491999999969,1.388249800000002,1.3322311999999987,1.4126690767647252,0.004550000000000054,0.00743999999999989,0.013469999999999873,0.0002500000000000835,0.587451222374646,1.4000491999999962,1.415462788112357,1.3846356118876355,1.41149,1.4230299999999998,1.4030099999999996,1.4315099999999998,1.3914699999999998,1.44305,1.3829899999999995,0.7292707292707211,0.7292707292707211,0.6175137992798375,0.001248922493861338,0.010269248313911959,0.0067391145223899,0.003530133791522061,24.217037569459514,-2.0
2009-07-02,1.41458,1.415,1.39268,1.39604,79133.7031,1.41446,1.41488,1.39256,1.39596,81619.6016,7.999999999985796e-05,Thursday,3,-0.013085433530097943,-0.016312383884708015,1.4069600000000038,1.399318799999997,1.389560600000002,1.3329543999999989,1.4015830255882415,-0.018510000000000026,-0.013959999999999972,-0.009650000000000158,-0.0208600000000001,0.4930610879844525,1.3993187999999963,1.4141105546625607,1.384527045337432,1.4012399999999998,1.4097999999999995,1.3874799999999996,1.4235599999999995,1.3789199999999997,1.4321199999999998,1.3651599999999997,0.15053763440860268,0.15053763440860268,0.3061963560323476,0.0008400591532296053,0.006197576977116981,0.0066308070133353145,-0.00043323003621833454,24.11277065671372,0.0
2009-07-03,1.39604,1.4029,1.39506,1.39648,76187.3984,1.39592,1.4028200000000002,1.39494,1.39638,77869.6016,9.9999999999989e-05,Friday,4,0.0003151772155525201,0.013400610745650464,1.4048360000000035,1.3985019999999968,1.390888200000002,1.3337077999999989,1.3981810085294135,0.000439999999999996,-0.01807000000000003,-0.010620000000000074,0.00035999999999991594,0.4951377157746903,1.3985019999999964,1.4122500857757505,1.3847539142242424,1.3981466666666666,1.401233333333333,1.3933933333333333,1.4059866666666667,1.3903066666666666,1.4090733333333334,1.3855533333333332,0.1811224489795873,0.1811224489795873,0.2228137513305074,0.00035146045670679413,0.0036458413601891952,0.00603381388270609,-0.0023879725225168964,23.971067407708546,0.0
2009-07-05,1.39601,1.39705,1.39497,1.39581,6435.6001,1.39591,1.39693,1.39485,1.39573,6363.2998,8.000000000008001e-05,Sunday,6,-0.00047977772685603437,-0.0007949549424085545,1.4025760000000038,1.3984895999999971,1.392030400000002,1.3342928499999989,1.3966003361764712,-0.0006699999999999483,-0.0002299999999999525,-0.011300000000000088,-0.0017899999999999585,0.4918338056943232,1.3984895999999958,1.412243034670924,1.384736165329068,1.395943333333333,1.3969166666666666,1.3948366666666667,1.3980233333333334,1.3938633333333337,1.3989966666666664,1.3927566666666669,0.403846153846158,0.403846153846158,0.3435020196742745,-6.461352356857677e-05,0.0018102645354076683,0.005189104013246407,-0.003378839477838739,23.578805646281005,1.0
2009-07-06,1.3958899999999999,1.3998700000000002,1.3875899999999999,1.39926,79404.7969,1.39581,1.3997700000000002,1.38749,1.39914,81200.2031,0.00011999999999989795,Monday,0,0.002471683108732581,0.0029514608355886147,1.4004280000000038,1.3985559999999966,1.3927448000000018,1.3349922999999992,1.3983734453921568,0.003449999999999953,0.002780000000000005,-0.010739999999999972,0.006310000000000039,0.5099662832518974,1.398555999999996,1.4123083845658628,1.3848036154341294,1.395573333333333,1.4035566666666666,1.3912766666666665,1.4078533333333334,1.3832933333333333,1.4158366666666666,1.3789966666666664,0.950325732899005,0.950325732899005,0.7480511618240948,-0.0002579848550582085,0.00151887714232668,0.004455058639062461,-0.0029361814967357822,23.439999492206773,-2.0
2009-07-07,1.39921,1.40507,1.38865,1.3897,80095.2969,1.39913,1.40497,1.3885299999999998,1.38957,81738.2031,0.00012999999999996348,Tuesday,1,-0.006832182725154734,-0.009303865833887315,1.3954580000000036,1.3984259999999966,1.3932678000000018,1.3356777999999994,1.3925911484640523,-0.009560000000000013,-0.00611000000000006,-0.024850000000000042,-0.016650000000000054,0.4608899510019601,1.3984259999999962,1.4123362430782995,1.3845157569216928,1.3944733333333332,1.4002966666666663,1.3838766666666664,1.410893333333333,1.3780533333333331,1.4167166666666666,1.3674566666666663,0.06394640682094939,0.06394640682094939,0.2919813251553312,-0.0005783057123573956,-0.0011506657955264732,0.003333913752144675,-0.00448457954767115,23.390210115177645,-1.0
2009-07-08,1.38942,1.39399,1.3830200000000001,1.3862700000000001,79697.7031,1.38934,1.39391,1.38294,1.38615,81161.1016,0.00012000000000012,Wednesday,2,-0.002468158595380188,0.004364024129774546,1.3935040000000034,1.3976227999999966,1.393821200000002,1.3362868999999995,1.3883770494880174,-0.003430000000000044,-0.012990000000000057,-0.009770000000000056,-0.012680000000000023,0.44436678980422056,1.3976227999999962,1.4117631528420391,1.3834824471579528,1.38776,1.3924999999999998,1.3815299999999997,1.3987299999999998,1.3767899999999995,1.40347,1.3705599999999996,0.29626253418413234,0.29626253418413234,0.2948354645078653,-0.0009228266196113074,-0.0036434443779096437,0.001938442126133811,-0.005581886504043455,23.27937512848116,2.0
2009-07-09,1.38616,1.4073200000000001,1.38589,1.4010200000000002,79563.1016,1.38608,1.4072200000000001,1.38582,1.4009,81129.6016,0.00012000000000012,Thursday,3,0.010640062902609104,0.013108221497989292,1.3944120000000029,1.3977055999999968,1.3944846000000015,1.3369737499999996,1.3968056831626725,0.014750000000000263,0.01132000000000022,0.0045400000000002105,-0.011579999999999924,0.5234816576058472,1.3977055999999959,1.4118777677592869,1.3835334322407054,1.3980766666666666,1.4102633333333332,1.3888333333333334,1.4195066666666667,1.3766466666666668,1.431693333333333,1.3674033333333335,0.7060195986934299,0.7060195986934299,0.568958220631575,-0.0007615111872367829,-0.0013019890343017868,0.0012903558940466913,-0.0025923449283484787,23.294287168820034,-2.0
2009-07-10,1.4009200000000002,1.40126,1.38741,1.3932799999999999,75508.2031,1.4008399999999999,1.40116,1.38734,1.3931200000000001,76544.6016,0.00015999999999971593,Friday,4,-0.00552454640190736,-0.016164609304516464,1.3939060000000034,1.3969327999999968,1.3952682000000018,1.3376883999999996,1.3944552277208908,-0.007740000000000079,0.007010000000000183,-0.002529999999999921,-0.008070000000000022,0.4844969249916363,1.3969327999999959,1.4103674191236433,1.3834981808763491,1.3939833333333331,1.4005566666666662,1.3867066666666663,1.407833333333333,1.3801333333333332,1.414406666666666,1.3728566666666664,0.4238267148014496,0.4238267148014496,0.4722038834114914,-0.0006683163162049004,-0.001812324488637884,0.000669819817509776,-0.00248214430614766,23.28694068106597,1.0
2009-07-12,1.39372,1.39767,1.39372,1.39724,6585.6001,1.39364,1.39757,1.39361,1.3971200000000001,6687.7002,0.00011999999999989795,Sunday,6,0.00284221405604046,0.008366760457947821,1.3935020000000031,1.3967683999999965,1.3959490000000017,1.3384548499999998,1.3963117425736302,0.003959999999999964,-0.003780000000000117,-0.0020199999999999108,-0.0005300000000001415,0.5048157604433674,1.3967683999999958,1.410132728462267,1.3834040715377252,1.39621,1.3986999999999998,1.39475,1.4001599999999996,1.39226,1.4026499999999995,1.3908,0.8911392405063442,0.8911392405063442,0.7514941214747264,-0.0004898937586873595,-0.0010645226018541898,0.0003229513336369828,-0.0013874739354911726,23.17053450298377,1.0
2009-07-13,1.39734,1.40047,1.38952,1.4002299999999999,79682.3984,1.3972200000000001,1.40038,1.38942,1.40015,81124.2969,7.999999999985796e-05,Monday,0,0.0021399330107925163,-0.0007022810452479432,1.3956080000000035,1.3968667999999966,1.3969638000000015,1.3391639999999998,1.39892391419121,0.002990000000000048,0.006950000000000012,0.01053000000000015,0.022659999999999902,0.520193563976089,1.3968667999999957,1.410268736697633,1.383464863302359,1.3967399999999999,1.40396,1.39301,1.4076899999999999,1.3857899999999999,1.41491,1.38206,0.9780821917808205,0.9780821917808205,0.9025528350121222,-0.0002349651634296585,0.00018962529262434025,0.0002962861254344543,-0.00010666083281011407,23.18439306628064,-1.0
