Open,High,Low,Close,Volume,Real_Class,Predicted_Class
1.2337799999999999,1.23464,1.22163,1.2221799999999998,1133788.875,0.0,2.0
1.2221799999999998,1.2235,1.21706,1.22161,1114823.75,2.0,2.0
1.22154,1.23575,1.21854,1.23393,1103590.5,2.0,2.0
1.234,1.25235,1.23227,1.24771,1106035.375,1.0,-2.0
1.2473299999999998,1.25888,1.24634,1.2512299999999998,1061068.25,1.0,0.0
1.25221,1.25437,1.25205,1.2534299999999998,78718.2969,-1.0,-2.0
1.25298,1.25845,1.25019,1.25029,1117244.25,-2.0,2.0
1.25053,1.25158,1.24431,1.24581,1112213.25,-1.0,2.0
1.24593,1.25371,1.24029,1.24179,1114599.125,-1.0,2.0
1.24175,1.2452299999999998,1.23823,1.24058,1112236.75,0.0,-2.0
1.24037,1.2458,1.2373399999999999,1.24098,1060819.25,0.0,0.0
1.24171,1.24171,1.2392299999999998,1.24127,80243.1016,-2.0,-2.0
1.24128,1.24145,1.2268,1.22946,1106710.5,-1.0,2.0
1.2293399999999999,1.23159,1.22471,1.2285,1093900.75,-1.0,2.0
1.2281600000000001,1.2327,1.22612,1.22722,1092723.875,-1.0,2.0
1.2274100000000001,1.2274100000000001,1.21945,1.22309,1118027.125,0.0,-2.0
1.2228700000000001,1.23081,1.22012,1.2237,1058194.0,-2.0,0.0
1.22357,1.22357,1.21435,1.2163,78913.2031,-1.0,-2.0
1.2163899999999999,1.21743,1.2098200000000001,1.21421,1096982.75,-1.0,2.0
1.21452,1.21912,1.21078,1.2115799999999999,1096103.25,2.0,2.0
1.2117,1.22681,1.2109299999999998,1.2260799999999998,1102289.75,-2.0,2.0
1.226,1.2268299999999999,1.21335,1.21418,1118343.5,-2.0,-2.0
1.21423,1.21674,1.20266,1.20373,1055107.75,0.0,0.0
1.2036,1.20386,1.20166,1.20335,77703.5,1.0,-2.0
1.2033200000000002,1.20801,1.20113,1.20726,1077951.0,-2.0,2.0
1.20727,1.20812,1.19793,1.2011,1106606.75,2.0,2.0
1.20113,1.20691,1.19933,1.20551,1096613.875,-1.0,2.0
1.2055200000000001,1.20757,1.20068,1.20197,1084202.875,2.0,-2.0
1.2019600000000001,1.20889,1.1996799999999999,1.20664,1046168.1875,-1.0,0.0
1.20622,1.2065,1.20113,1.2025,77405.2031,-2.0,-2.0
1.2024700000000001,1.20307,1.18995,1.19176,1091597.75,0.0,2.0
1.19181,1.1948299999999998,1.19056,1.19184,1087976.25,2.0,2.0
1.1918,1.20173,1.1915200000000001,1.2012200000000002,1099485.875,2.0,2.0
1.20138,1.22042,1.2012,1.2162899999999999,1095713.375,-1.0,-2.0
1.21632,1.2178799999999999,1.20961,1.2128700000000001,1042026.3125,0.0,0.0
1.21213,1.21338,1.2108299999999999,1.2126299999999999,79578.2031,-2.0,-2.0
1.21261,1.21529,1.20405,1.20513,1086097.25,-2.0,2.0
1.20516,1.20556,1.1961700000000002,1.19665,1096313.75,2.0,2.0
1.19652,1.2052,1.19516,1.20214,1092809.5,-1.0,2.0
1.2021700000000002,1.2037,1.19143,1.2010399999999999,1092470.875,2.0,-2.0
1.2011100000000001,1.21046,1.19812,1.2076799999999999,1042773.375,-1.0,0.0
1.20797,1.209,1.20556,1.20645,78587.2031,-2.0,-2.0
1.20623,1.21194,1.19931,1.20033,1108045.75,-2.0,2.0
1.20058,1.20116,1.19163,1.19275,1094458.0,2.0,2.0
1.1929100000000001,1.20026,1.18753,1.1982700000000002,1108191.625,2.0,2.0
1.19832,1.2037200000000001,1.19497,1.20363,1096395.875,-2.0,-2.0
1.20376,1.20749,1.19284,1.19602,1038848.5,-1.0,0.0
1.19527,1.19527,1.19254,1.19299,77238.2031,1.0,-2.0
1.1930399999999999,1.20211,1.19195,1.19584,1085201.5,2.0,2.0
