Open,High,Low,Close,Volume,Real_Class,Predicted_Class
1.2671299999999999,1.26959,1.26606,1.2691,27443.4004,-2.0,2.0
1.26915,1.26997,1.26756,1.26796,28038.1992,-2.0,0.0
1.26797,1.26805,1.26065,1.26081,245490.0,0.0,2.0
1.26078,1.26224,1.2599200000000002,1.26106,113038.2031,-2.0,0.0
1.2611299999999999,1.26142,1.25631,1.2584799999999998,120414.7031,2.0,-2.0
1.25835,1.2602,1.25823,1.25968,89574.8984,-2.0,2.0
1.25968,1.26005,1.25816,1.25863,54249.1992,-1.0,0.0
1.25876,1.25948,1.25768,1.25797,26152.5996,0.0,0.0
1.25742,1.25789,1.2562200000000001,1.25775,24724.3008,-1.0,0.0
1.2576399999999999,1.25875,1.25675,1.2568,25980.1992,-1.0,0.0
1.2567700000000002,1.25766,1.25585,1.25626,26381.0,2.0,0.0
1.25627,1.25886,1.25613,1.2586600000000001,28826.1992,-2.0,2.0
1.25865,1.25918,1.25724,1.2575100000000001,27188.5996,0.0,0.0
1.25753,1.25821,1.25672,1.25748,26528.5996,1.0,0.0
1.25749,1.25858,1.25695,1.25805,26160.5,-1.0,2.0
1.25824,1.25882,1.2566,1.25712,25842.8008,0.0,2.0
1.2570299999999999,1.25804,1.25615,1.2571,27285.0996,-2.0,0.0
1.25689,1.2574,1.25258,1.25339,25264.1992,2.0,0.0
1.25322,1.26041,1.25322,1.25949,25889.1992,-2.0,0.0
1.25967,1.25996,1.2558,1.25594,27278.9004,2.0,0.0
1.25605,1.2602200000000001,1.2548,1.25821,27051.0996,-2.0,0.0
1.25806,1.25833,1.25502,1.25663,27361.0996,-1.0,0.0
1.2564600000000001,1.25683,1.25476,1.25603,27762.0,2.0,0.0
1.25613,1.25918,1.25593,1.25814,26819.6992,1.0,2.0
1.25841,1.2610700000000001,1.25823,1.25845,26897.0,-2.0,0.0
1.2585,1.2591,1.25575,1.25586,26952.0,-1.0,0.0
1.25556,1.25642,1.25378,1.25524,244797.4063,-2.0,2.0
1.2551700000000001,1.25542,1.2527,1.25306,114453.6016,-2.0,-2.0
1.2532299999999998,1.2535399999999999,1.24765,1.24833,119969.8984,-2.0,0.0
1.2482,1.2490299999999999,1.24606,1.2466,85267.0,0.0,2.0
1.24662,1.24793,1.24583,1.2467700000000002,53104.1992,-2.0,2.0
1.24694,1.2476,1.24567,1.24575,26103.5996,2.0,0.0
1.24604,1.24726,1.2456200000000002,1.2469,25592.4004,2.0,0.0
1.2468,1.24885,1.24678,1.24834,25406.0,-1.0,2.0
1.2485,1.24885,1.24752,1.24753,25334.6992,-2.0,2.0
1.24767,1.24779,1.2456,1.24617,28021.3008,-1.0,0.0
1.24623,1.2465,1.24525,1.24584,28589.0,1.0,0.0
1.2458,1.2465899999999999,1.24491,1.24615,25215.4004,0.0,2.0
1.2461,1.2466,1.24518,1.24603,25359.6992,1.0,2.0
1.2460200000000001,1.24727,1.246,1.24648,25572.4004,0.0,0.0
1.24652,1.24757,1.24545,1.24634,26062.8008,0.0,0.0
1.24627,1.2475100000000001,1.24403,1.2462,26926.0,1.0,0.0
1.246,1.24814,1.2449299999999999,1.24652,27340.6992,-1.0,0.0
1.24682,1.2487700000000002,1.24529,1.2458799999999999,26609.0,2.0,0.0
1.24601,1.24896,1.24593,1.24884,24847.0996,-1.0,0.0
1.24888,1.25005,1.24784,1.2484899999999999,26453.1992,2.0,0.0
1.2483899999999999,1.2535100000000001,1.24834,1.25275,26555.8008,2.0,0.0
1.2527700000000002,1.25711,1.2514299999999998,1.25655,26743.0996,0.0,2.0
1.25662,1.25726,1.25472,1.2564,25858.1992,2.0,0.0
1.25685,1.26156,1.2565899999999999,1.26156,26625.0,2.0,2.0
1.26162,1.2651299999999999,1.26037,1.2644600000000001,210871.0938,-2.0,0.0
1.2644,1.2651700000000001,1.26115,1.2622200000000001,112184.5,1.0,2.0
1.26225,1.26419,1.2618,1.26295,120036.1016,0.0,2.0
1.2630299999999999,1.26386,1.26214,1.2629299999999999,86341.1016,1.0,2.0
1.2628700000000002,1.26436,1.26255,1.2637399999999999,54056.8984,1.0,0.0
1.26393,1.26465,1.26305,1.2643,25878.3008,0.0,0.0
1.26445,1.2661799999999999,1.2634,1.26419,28533.3008,-1.0,2.0
