Local time,Open,High,Low,Close,Volume
26.04.2018 23:00:00.000 GMT-0500,1.21154,1.21154,1.21048,1.21067,10934.0801
27.04.2018 01:00:00.000 GMT-0500,1.21068,1.21110,1.20651,1.20760,26535.9199
27.04.2018 03:00:00.000 GMT-0500,1.20762,1.20874,1.20649,1.20826,25727.569300000003
27.04.2018 05:00:00.000 GMT-0500,1.20826,1.20953,1.20655,1.20663,22073.7608
27.04.2018 07:00:00.000 GMT-0500,1.20663,1.20948,1.20557,1.20830,30488.3897
27.04.2018 09:00:00.000 GMT-0500,1.20837,1.21180,1.20737,1.21080,32179.940499999997
27.04.2018 11:00:00.000 GMT-0500,1.21080,1.21157,1.21006,1.21055,18609.4697
27.04.2018 13:00:00.000 GMT-0500,1.21055,1.21330,1.21038,1.21309,21248.360399999998
27.04.2018 15:00:00.000 GMT-0500,1.21308,1.21334,1.21265,1.21332,3545.52
29.04.2018 15:00:00.000 GMT-0500,1.21250,1.21300,1.21250,1.21287,1500.26
29.04.2018 17:00:00.000 GMT-0500,1.21286,1.21289,1.21191,1.21229,5556.6199
29.04.2018 19:00:00.000 GMT-0500,1.21230,1.21344,1.21215,1.21340,11041.8603
29.04.2018 21:00:00.000 GMT-0500,1.21340,1.21342,1.21245,1.21251,9913.9804
29.04.2018 23:00:00.000 GMT-0500,1.21252,1.21383,1.21243,1.21366,10602.1299
30.04.2018 01:00:00.000 GMT-0500,1.21367,1.21389,1.21088,1.21189,28173.029300000002
30.04.2018 03:00:00.000 GMT-0500,1.21189,1.21233,1.20984,1.21188,23685.6904
30.04.2018 05:00:00.000 GMT-0500,1.21185,1.21185,1.20733,1.20778,25722.79
30.04.2018 07:00:00.000 GMT-0500,1.20772,1.20903,1.20675,1.20718,28142.4697
30.04.2018 09:00:00.000 GMT-0500,1.20717,1.20884,1.20644,1.20739,33814.3105
30.04.2018 11:00:00.000 GMT-0500,1.20739,1.21064,1.20718,1.20863,28328.970699999998
30.04.2018 13:00:00.000 GMT-0500,1.20864,1.20954,1.20727,1.20765,17573.1201
30.04.2018 15:00:00.000 GMT-0500,1.20769,1.20827,1.20731,1.20805,8447.8601
30.04.2018 17:00:00.000 GMT-0500,1.20805,1.20845,1.20762,1.20819,7213.2998
30.04.2018 19:00:00.000 GMT-0500,1.20821,1.20833,1.20726,1.20752,9503.7597
30.04.2018 21:00:00.000 GMT-0500,1.20751,1.20784,1.20738,1.20763,6798.3301
30.04.2018 23:00:00.000 GMT-0500,1.20762,1.20774,1.20665,1.20693,7719.9402
01.05.2018 01:00:00.000 GMT-0500,1.20693,1.20715,1.20553,1.20578,20083.1099
01.05.2018 03:00:00.000 GMT-0500,1.20580,1.20616,1.20279,1.20339,23105.3095
01.05.2018 05:00:00.000 GMT-0500,1.20339,1.20365,1.20222,1.20255,19202.0098
01.05.2018 07:00:00.000 GMT-0500,1.20258,1.20380,1.20054,1.20060,25735.6504
01.05.2018 09:00:00.000 GMT-0500,1.20108,1.20207,1.19816,1.19999,36902.760800000004
01.05.2018 11:00:00.000 GMT-0500,1.19998,1.20201,1.19953,1.19993,24095.399400000002
01.05.2018 13:00:00.000 GMT-0500,1.19994,1.20055,1.19885,1.19936,23606.5605
01.05.2018 15:00:00.000 GMT-0500,1.19936,1.19950,1.19910,1.19935,6211.8498
01.05.2018 17:00:00.000 GMT-0500,1.19933,1.19956,1.19880,1.19914,5220.1301
01.05.2018 19:00:00.000 GMT-0500,1.19913,1.20073,1.19879,1.20063,15063.21
01.05.2018 21:00:00.000 GMT-0500,1.20064,1.20115,1.20032,1.20054,11058.599600000001
01.05.2018 23:00:00.000 GMT-0500,1.20054,1.20070,1.19921,1.19971,11647.3301
02.05.2018 01:00:00.000 GMT-0500,1.19970,1.20320,1.19901,1.20167,31069.29
02.05.2018 03:00:00.000 GMT-0500,1.20167,1.20237,1.19933,1.20016,25974.2696
02.05.2018 05:00:00.000 GMT-0500,1.20018,1.20059,1.19954,1.20025,24507.6299
02.05.2018 07:00:00.000 GMT-0500,1.20026,1.20129,1.19640,1.19739,35037.4883
02.05.2018 09:00:00.000 GMT-0500,1.19737,1.19777,1.19535,1.19676,32116.920899999997
02.05.2018 11:00:00.000 GMT-0500,1.19677,1.19718,1.19551,1.19608,26873.620199999998
02.05.2018 13:00:00.000 GMT-0500,1.19609,1.20258,1.19384,1.19402,47530.1797
02.05.2018 15:00:00.000 GMT-0500,1.19398,1.19572,1.19382,1.19564,9487.7698
02.05.2018 17:00:00.000 GMT-0500,1.19565,1.19601,1.19479,1.19510,5022.299999999999
02.05.2018 19:00:00.000 GMT-0500,1.19509,1.19835,1.19481,1.19779,17606.1099
02.05.2018 21:00:00.000 GMT-0500,1.19779,1.19876,1.19724,1.19805,12085.8902
02.05.2018 23:00:00.000 GMT-0500,1.19805,1.19897,1.19794,1.19835,11531.3701
03.05.2018 01:00:00.000 GMT-0500,1.19835,1.20091,1.19665,1.20017,28703.1201
03.05.2018 03:00:00.000 GMT-0500,1.20015,1.20081,1.19654,1.19911,32178.6406
03.05.2018 05:00:00.000 GMT-0500,1.19912,1.19985,1.19678,1.19904,24274.29
03.05.2018 07:00:00.000 GMT-0500,1.19922,1.20013,1.19695,1.19722,32790.7109
03.05.2018 09:00:00.000 GMT-0500,1.19728,1.19842,1.19496,1.19709,40000.8399
03.05.2018 11:00:00.000 GMT-0500,1.19708,1.19909,1.19678,1.19838,28047.2392
03.05.2018 13:00:00.000 GMT-0500,1.19845,1.20045,1.19819,1.19847,29448.0801
03.05.2018 15:00:00.000 GMT-0500,1.19844,1.19943,1.19824,1.19876,8684.7398
03.05.2018 17:00:00.000 GMT-0500,1.19875,1.19913,1.19846,1.19892,6051.8999
03.05.2018 19:00:00.000 GMT-0500,1.19892,1.19948,1.19804,1.19929,10872.680199999999
03.05.2018 21:00:00.000 GMT-0500,1.19929,1.19957,1.19879,1.19929,8242.1899
03.05.2018 23:00:00.000 GMT-0500,1.19929,1.19940,1.19830,1.19835,7281.060100000001
04.05.2018 01:00:00.000 GMT-0500,1.19835,1.19835,1.19588,1.19643,23889.9405
04.05.2018 03:00:00.000 GMT-0500,1.19644,1.19775,1.19564,1.19600,18746.5498
04.05.2018 05:00:00.000 GMT-0500,1.19601,1.19757,1.19561,1.19679,17462.7798
04.05.2018 07:00:00.000 GMT-0500,1.19677,1.19950,1.19109,1.19290,43445.0508
04.05.2018 09:00:00.000 GMT-0500,1.19290,1.19537,1.19227,1.19456,31560.1504
04.05.2018 11:00:00.000 GMT-0500,1.19454,1.19662,1.19367,1.19595,21456.2304
04.05.2018 13:00:00.000 GMT-0500,1.19594,1.19641,1.19535,1.19573,16004.0196
04.05.2018 15:00:00.000 GMT-0500,1.19572,1.19666,1.19556,1.19640,4283.48
06.05.2018 15:00:00.000 GMT-0500,1.19637,1.19661,1.19564,1.19585,1918.3199
06.05.2018 17:00:00.000 GMT-0500,1.19585,1.19641,1.19548,1.19548,4909.3297999999995
06.05.2018 19:00:00.000 GMT-0500,1.19547,1.19771,1.19537,1.19678,11681.3799
06.05.2018 21:00:00.000 GMT-0500,1.19678,1.19782,1.19655,1.19671,8739.8902
06.05.2018 23:00:00.000 GMT-0500,1.19673,1.19674,1.19420,1.19525,11766.5596
07.05.2018 01:00:00.000 GMT-0500,1.19525,1.19525,1.19222,1.19302,22495.0303
07.05.2018 03:00:00.000 GMT-0500,1.19303,1.19365,1.19217,1.19280,14926.7602
07.05.2018 05:00:00.000 GMT-0500,1.19279,1.19307,1.18985,1.18995,20914.7803
07.05.2018 07:00:00.000 GMT-0500,1.18996,1.19222,1.18979,1.19103,26579.1797
07.05.2018 09:00:00.000 GMT-0500,1.19102,1.19290,1.19075,1.19267,26007.2998
07.05.2018 11:00:00.000 GMT-0500,1.19268,1.19381,1.19220,1.19264,22785.6504
07.05.2018 13:00:00.000 GMT-0500,1.19264,1.19288,1.19197,1.19246,22456.9599
07.05.2018 15:00:00.000 GMT-0500,1.19247,1.19275,1.19202,1.19225,6101.9400000000005
07.05.2018 17:00:00.000 GMT-0500,1.19225,1.19355,1.19219,1.19333,4753.05
07.05.2018 19:00:00.000 GMT-0500,1.19334,1.19390,1.19125,1.19202,13105.0098
07.05.2018 21:00:00.000 GMT-0500,1.19202,1.19263,1.19135,1.19155,10343.0903
07.05.2018 23:00:00.000 GMT-0500,1.19155,1.19259,1.19089,1.19225,9267.1597
08.05.2018 01:00:00.000 GMT-0500,1.19225,1.19331,1.19051,1.19173,28628.4502
08.05.2018 03:00:00.000 GMT-0500,1.19172,1.19172,1.18744,1.18795,25282.29
08.05.2018 05:00:00.000 GMT-0500,1.18795,1.18834,1.18619,1.18722,23551.21
08.05.2018 07:00:00.000 GMT-0500,1.18723,1.18746,1.18382,1.18473,31149.5801
08.05.2018 09:00:00.000 GMT-0500,1.18474,1.18685,1.18407,1.18627,34048.8604
08.05.2018 11:00:00.000 GMT-0500,1.18629,1.18864,1.18628,1.18652,27791.240299999998
08.05.2018 13:00:00.000 GMT-0500,1.18651,1.18839,1.18562,1.18626,27296.7807
08.05.2018 15:00:00.000 GMT-0500,1.18633,1.18741,1.18599,1.18626,6850.810100000001
08.05.2018 17:00:00.000 GMT-0500,1.18625,1.18685,1.18599,1.18675,4559.2599
08.05.2018 19:00:00.000 GMT-0500,1.18675,1.18700,1.18430,1.18535,16068.490300000001
08.05.2018 21:00:00.000 GMT-0500,1.18535,1.18600,1.18510,1.18523,11158.23
08.05.2018 23:00:00.000 GMT-0500,1.18523,1.18564,1.18448,1.18514,9505.75
09.05.2018 01:00:00.000 GMT-0500,1.18513,1.18518,1.18228,1.18392,29738.5303
09.05.2018 03:00:00.000 GMT-0500,1.18392,1.18632,1.18331,1.18551,23746.519500000002
09.05.2018 05:00:00.000 GMT-0500,1.18552,1.18891,1.18504,1.18795,27789.8301
09.05.2018 07:00:00.000 GMT-0500,1.18796,1.18972,1.18695,1.18790,36744.4394
09.05.2018 09:00:00.000 GMT-0500,1.18790,1.18846,1.18516,1.18520,30017.1602
09.05.2018 11:00:00.000 GMT-0500,1.18520,1.18663,1.18412,1.18616,24413.4404
09.05.2018 13:00:00.000 GMT-0500,1.18615,1.18682,1.18486,1.18492,18947.4708
09.05.2018 15:00:00.000 GMT-0500,1.18487,1.18549,1.18480,1.18523,6984.3799
09.05.2018 17:00:00.000 GMT-0500,1.18523,1.18559,1.18433,1.18471,5536.67
09.05.2018 19:00:00.000 GMT-0500,1.18466,1.18660,1.18441,1.18638,18843.1504
09.05.2018 21:00:00.000 GMT-0500,1.18639,1.18711,1.18608,1.18639,12603.7803
09.05.2018 23:00:00.000 GMT-0500,1.18638,1.18755,1.18568,1.18603,14788.5801
10.05.2018 01:00:00.000 GMT-0500,1.18603,1.18793,1.18517,1.18598,32165
10.05.2018 03:00:00.000 GMT-0500,1.18597,1.18845,1.18541,1.18765,26963.5108
10.05.2018 05:00:00.000 GMT-0500,1.18765,1.18908,1.18713,1.18831,27926.840900000003
10.05.2018 07:00:00.000 GMT-0500,1.18831,1.19467,1.18713,1.19146,39010.92969999999
10.05.2018 09:00:00.000 GMT-0500,1.19148,1.19178,1.18752,1.18969,36090.4004
10.05.2018 11:00:00.000 GMT-0500,1.18971,1.19341,1.18931,1.19285,26067.1299
10.05.2018 13:00:00.000 GMT-0500,1.19286,1.19322,1.19186,1.19253,22832.7002
10.05.2018 15:00:00.000 GMT-0500,1.19253,1.19265,1.19142,1.19168,9812.1299
10.05.2018 17:00:00.000 GMT-0500,1.19167,1.19207,1.19139,1.19140,5637.2901
10.05.2018 19:00:00.000 GMT-0500,1.19141,1.19253,1.19115,1.19165,12386.8301
10.05.2018 21:00:00.000 GMT-0500,1.19166,1.19201,1.19114,1.19182,8611.24
10.05.2018 23:00:00.000 GMT-0500,1.19181,1.19198,1.19061,1.19105,8097.4099
11.05.2018 01:00:00.000 GMT-0500,1.19103,1.19185,1.18914,1.19085,30019.5302
11.05.2018 03:00:00.000 GMT-0500,1.19084,1.19375,1.19073,1.19360,24666.070399999997
11.05.2018 05:00:00.000 GMT-0500,1.19360,1.19490,1.19301,1.19343,20088.1504
11.05.2018 07:00:00.000 GMT-0500,1.19343,1.19658,1.19322,1.19617,33004.8808
11.05.2018 09:00:00.000 GMT-0500,1.19618,1.19681,1.19334,1.19517,33454.3896
11.05.2018 11:00:00.000 GMT-0500,1.19515,1.19598,1.19450,1.19534,21547.220699999998
11.05.2018 13:00:00.000 GMT-0500,1.19531,1.19532,1.19352,1.19447,18830.429600000003
11.05.2018 15:00:00.000 GMT-0500,1.19447,1.19455,1.19381,1.19451,4450.9399
13.05.2018 15:00:00.000 GMT-0500,1.19463,1.19529,1.19413,1.19489,1469.36
13.05.2018 17:00:00.000 GMT-0500,1.19483,1.19560,1.19430,1.19529,7855.58
13.05.2018 19:00:00.000 GMT-0500,1.19530,1.19668,1.19513,1.19637,14247.29
13.05.2018 21:00:00.000 GMT-0500,1.19638,1.19689,1.19594,1.19648,10816.0903
13.05.2018 23:00:00.000 GMT-0500,1.19647,1.19678,1.19534,1.19674,12680.0303
14.05.2018 01:00:00.000 GMT-0500,1.19675,1.19840,1.19515,1.19792,33394.5
14.05.2018 03:00:00.000 GMT-0500,1.19792,1.19902,1.19690,1.19773,25137.3398
14.05.2018 05:00:00.000 GMT-0500,1.19774,1.19902,1.19727,1.19845,25515.0205
14.05.2018 07:00:00.000 GMT-0500,1.19845,1.19962,1.19793,1.19936,27903.050799999997
14.05.2018 09:00:00.000 GMT-0500,1.19936,1.19936,1.19622,1.19754,32080.8505
14.05.2018 11:00:00.000 GMT-0500,1.19755,1.19777,1.19459,1.19465,26219.279300000002
14.05.2018 13:00:00.000 GMT-0500,1.19466,1.19471,1.19350,1.19384,24794.08
14.05.2018 15:00:00.000 GMT-0500,1.19384,1.19400,1.19240,1.19271,9253.180199999999
14.05.2018 17:00:00.000 GMT-0500,1.19271,1.19328,1.19266,1.19313,5571.5797999999995
14.05.2018 19:00:00.000 GMT-0500,1.19313,1.19386,1.19283,1.19352,11179.4502
14.05.2018 21:00:00.000 GMT-0500,1.19353,1.19383,1.19322,1.19334,7957.909900000001
14.05.2018 23:00:00.000 GMT-0500,1.19334,1.19336,1.19129,1.19209,13743.1299
15.05.2018 01:00:00.000 GMT-0500,1.19206,1.19373,1.19106,1.19232,27116.4199
15.05.2018 03:00:00.000 GMT-0500,1.19232,1.19296,1.19149,1.19269,21525.5898
15.05.2018 05:00:00.000 GMT-0500,1.19269,1.19279,1.18765,1.18788,25049.8496
15.05.2018 07:00:00.000 GMT-0500,1.18786,1.18909,1.18205,1.18305,40396.779299999995
15.05.2018 09:00:00.000 GMT-0500,1.18301,1.18704,1.18294,1.18638,36897.9502
15.05.2018 11:00:00.000 GMT-0500,1.18639,1.18756,1.18494,1.18499,26621.2901
15.05.2018 13:00:00.000 GMT-0500,1.18500,1.18611,1.18362,1.18426,24760.4599
15.05.2018 15:00:00.000 GMT-0500,1.18423,1.18473,1.18370,1.18385,9090.4097
15.05.2018 17:00:00.000 GMT-0500,1.18385,1.18393,1.18174,1.18208,10029.550299999999
15.05.2018 19:00:00.000 GMT-0500,1.18208,1.18349,1.18161,1.18218,16539.3897
15.05.2018 21:00:00.000 GMT-0500,1.18219,1.18345,1.18203,1.18335,13010.0303
15.05.2018 23:00:00.000 GMT-0500,1.18333,1.18433,1.18286,1.18422,10917.1201
16.05.2018 01:00:00.000 GMT-0500,1.18422,1.18543,1.18246,1.18474,34283.6406
16.05.2018 03:00:00.000 GMT-0500,1.18475,1.18526,1.18009,1.18080,33602.9795
16.05.2018 05:00:00.000 GMT-0500,1.18080,1.18104,1.17666,1.17873,34966.791
16.05.2018 07:00:00.000 GMT-0500,1.17872,1.18080,1.17638,1.17987,47914.1094
16.05.2018 09:00:00.000 GMT-0500,1.17988,1.18200,1.17782,1.17864,36910.2402
16.05.2018 11:00:00.000 GMT-0500,1.17870,1.18178,1.17815,1.18171,26106.8398
16.05.2018 13:00:00.000 GMT-0500,1.18171,1.18199,1.17988,1.18030,18292.630400000002
16.05.2018 15:00:00.000 GMT-0500,1.18029,1.18139,1.18016,1.18123,8031.8198
16.05.2018 17:00:00.000 GMT-0500,1.18120,1.18202,1.18100,1.18151,6582.46
16.05.2018 19:00:00.000 GMT-0500,1.18150,1.18187,1.18068,1.18123,14772.189999999999
16.05.2018 21:00:00.000 GMT-0500,1.18124,1.18378,1.18123,1.18283,15292.539499999999
16.05.2018 23:00:00.000 GMT-0500,1.18280,1.18354,1.18138,1.18336,13417.139599999999
17.05.2018 01:00:00.000 GMT-0500,1.18327,1.18327,1.17926,1.18221,37176.7617
17.05.2018 03:00:00.000 GMT-0500,1.18221,1.18250,1.17975,1.18030,25633.8594
17.05.2018 05:00:00.000 GMT-0500,1.18031,1.18104,1.17766,1.17902,28593.1201
17.05.2018 07:00:00.000 GMT-0500,1.17903,1.18119,1.17849,1.17911,34190.960999999996
17.05.2018 09:00:00.000 GMT-0500,1.17912,1.18036,1.17855,1.17972,34891.8106
17.05.2018 11:00:00.000 GMT-0500,1.17971,1.18090,1.17936,1.17960,24440.820399999997
17.05.2018 13:00:00.000 GMT-0500,1.17960,1.18029,1.17929,1.17954,16637.4297
17.05.2018 15:00:00.000 GMT-0500,1.17955,1.17994,1.17931,1.17955,7173.1098999999995
17.05.2018 17:00:00.000 GMT-0500,1.17957,1.17978,1.17904,1.17905,6963.4702
17.05.2018 19:00:00.000 GMT-0500,1.17906,1.18081,1.17894,1.18025,14556.5703
17.05.2018 21:00:00.000 GMT-0500,1.18026,1.18082,1.17974,1.18034,11479.569800000001
17.05.2018 23:00:00.000 GMT-0500,1.18036,1.18142,1.18010,1.18114,9874.58
18.05.2018 01:00:00.000 GMT-0500,1.18115,1.18223,1.18065,1.18132,28797.7197
18.05.2018 03:00:00.000 GMT-0500,1.18132,1.18147,1.17748,1.17769,25893.4306
18.05.2018 05:00:00.000 GMT-0500,1.17769,1.17890,1.17729,1.17841,26459.5694
18.05.2018 07:00:00.000 GMT-0500,1.17845,1.17855,1.17524,1.17570,35970.071299999996
18.05.2018 09:00:00.000 GMT-0500,1.17571,1.17774,1.17500,1.17756,35776.8291
18.05.2018 11:00:00.000 GMT-0500,1.17754,1.17888,1.17726,1.17752,22274.0801
18.05.2018 13:00:00.000 GMT-0500,1.17750,1.17789,1.17658,1.17680,15656.7002
18.05.2018 15:00:00.000 GMT-0500,1.17680,1.17747,1.17649,1.17747,4902.2798
20.05.2018 15:00:00.000 GMT-0500,1.17766,1.17766,1.17687,1.17687,1244.6801
20.05.2018 17:00:00.000 GMT-0500,1.17688,1.17715,1.17608,1.17657,7586.2503
20.05.2018 19:00:00.000 GMT-0500,1.17655,1.17679,1.17445,1.17588,17720.550799999997
20.05.2018 21:00:00.000 GMT-0500,1.17589,1.17589,1.17460,1.17519,13309.6597
20.05.2018 23:00:00.000 GMT-0500,1.17518,1.17538,1.17448,1.17503,11385.4897
21.05.2018 01:00:00.000 GMT-0500,1.17504,1.17504,1.17210,1.17257,27697.5703
21.05.2018 03:00:00.000 GMT-0500,1.17257,1.17474,1.17167,1.17473,25823.4697
21.05.2018 05:00:00.000 GMT-0500,1.17473,1.17628,1.17430,1.17616,23942.2998
21.05.2018 07:00:00.000 GMT-0500,1.17615,1.17798,1.17527,1.17652,28482.5303
21.05.2018 09:00:00.000 GMT-0500,1.17651,1.17774,1.17431,1.17685,30713.259700000002
21.05.2018 11:00:00.000 GMT-0500,1.17682,1.17783,1.17646,1.17699,22475.3701
21.05.2018 13:00:00.000 GMT-0500,1.17698,1.17886,1.17661,1.17864,16130.4903
21.05.2018 15:00:00.000 GMT-0500,1.17863,1.17957,1.17849,1.17940,7244.0199999999995
21.05.2018 17:00:00.000 GMT-0500,1.17940,1.17976,1.17862,1.17903,7780.25
21.05.2018 19:00:00.000 GMT-0500,1.17902,1.17974,1.17800,1.17815,14184.3799
21.05.2018 21:00:00.000 GMT-0500,1.17815,1.17880,1.17791,1.17820,12923.8696
21.05.2018 23:00:00.000 GMT-0500,1.17819,1.17856,1.17738,1.17838,10214.6699
22.05.2018 01:00:00.000 GMT-0500,1.17835,1.18196,1.17568,1.18176,36998.3906
22.05.2018 03:00:00.000 GMT-0500,1.18178,1.18299,1.18038,1.18235,33785.4609
22.05.2018 05:00:00.000 GMT-0500,1.18236,1.18273,1.18053,1.18091,28987.570399999997
22.05.2018 07:00:00.000 GMT-0500,1.18090,1.18124,1.17739,1.17895,37310.2598
22.05.2018 09:00:00.000 GMT-0500,1.17893,1.17926,1.17690,1.17842,38222.5313
22.05.2018 11:00:00.000 GMT-0500,1.17844,1.17881,1.17710,1.17767,23357.6397
22.05.2018 13:00:00.000 GMT-0500,1.17768,1.17849,1.17716,1.17822,15910.8999
22.05.2018 15:00:00.000 GMT-0500,1.17823,1.17827,1.17769,1.17789,6032.76
22.05.2018 17:00:00.000 GMT-0500,1.17789,1.17899,1.17776,1.17885,6999.680200000001
22.05.2018 19:00:00.000 GMT-0500,1.17885,1.17895,1.17554,1.17632,18319.6699
22.05.2018 21:00:00.000 GMT-0500,1.17631,1.17656,1.17504,1.17624,15830.360400000001
22.05.2018 23:00:00.000 GMT-0500,1.17626,1.17686,1.17599,1.17630,12290.9199
23.05.2018 01:00:00.000 GMT-0500,1.17630,1.17680,1.17021,1.17120,40474.9502
23.05.2018 03:00:00.000 GMT-0500,1.17120,1.17481,1.16988,1.17257,40014.369099999996
23.05.2018 05:00:00.000 GMT-0500,1.17257,1.17333,1.16923,1.17003,33032.2295
23.05.2018 07:00:00.000 GMT-0500,1.17002,1.17179,1.16852,1.17064,40131.5898
23.05.2018 09:00:00.000 GMT-0500,1.17062,1.17195,1.16904,1.16930,35164.8496
23.05.2018 11:00:00.000 GMT-0500,1.16930,1.17071,1.16784,1.16792,29226.4795
23.05.2018 13:00:00.000 GMT-0500,1.16793,1.17102,1.16760,1.17039,31751.019500000002
23.05.2018 15:00:00.000 GMT-0500,1.17040,1.17087,1.16944,1.17039,11579.1402
23.05.2018 17:00:00.000 GMT-0500,1.17035,1.17141,1.17014,1.17096,8884.3801
23.05.2018 19:00:00.000 GMT-0500,1.17094,1.17123,1.16911,1.16965,23062.060599999997
23.05.2018 21:00:00.000 GMT-0500,1.16964,1.17131,1.16916,1.17040,18715.5801
23.05.2018 23:00:00.000 GMT-0500,1.17040,1.17140,1.16973,1.17076,17949.0801
24.05.2018 01:00:00.000 GMT-0500,1.17077,1.17331,1.16935,1.17226,37386.4785
24.05.2018 03:00:00.000 GMT-0500,1.17226,1.17460,1.17205,1.17285,28947.6797
24.05.2018 05:00:00.000 GMT-0500,1.17285,1.17309,1.17056,1.17140,24282.379800000002
24.05.2018 07:00:00.000 GMT-0500,1.17138,1.17374,1.17135,1.17310,35505.209
24.05.2018 09:00:00.000 GMT-0500,1.17311,1.17505,1.17174,1.17291,39204.2696
24.05.2018 11:00:00.000 GMT-0500,1.17289,1.17444,1.17242,1.17395,21495.2198
24.05.2018 13:00:00.000 GMT-0500,1.17395,1.17396,1.17217,1.17244,19124.860399999998
24.05.2018 15:00:00.000 GMT-0500,1.17241,1.17261,1.17189,1.17232,7892.6702000000005
24.05.2018 17:00:00.000 GMT-0500,1.17231,1.17241,1.17183,1.17224,6790
24.05.2018 19:00:00.000 GMT-0500,1.17224,1.17265,1.17063,1.17104,20080.1797
24.05.2018 21:00:00.000 GMT-0500,1.17103,1.17129,1.17054,1.17095,13733
24.05.2018 23:00:00.000 GMT-0500,1.17095,1.17114,1.17052,1.17062,11061.2197
25.05.2018 01:00:00.000 GMT-0500,1.17060,1.17111,1.16846,1.16894,33936.3701
25.05.2018 03:00:00.000 GMT-0500,1.16891,1.17290,1.16884,1.17144,34410.7197
25.05.2018 05:00:00.000 GMT-0500,1.17144,1.17337,1.16624,1.16686,32889.0791
25.05.2018 07:00:00.000 GMT-0500,1.16688,1.16869,1.16467,1.16515,39028.4511
25.05.2018 09:00:00.000 GMT-0500,1.16515,1.16702,1.16493,1.16656,33239.4101
25.05.2018 11:00:00.000 GMT-0500,1.16656,1.16759,1.16576,1.16604,20964.4599
25.05.2018 13:00:00.000 GMT-0500,1.16604,1.16700,1.16551,1.16611,15973.79
25.05.2018 15:00:00.000 GMT-0500,1.16611,1.16625,1.16463,1.16516,4126.5898
27.05.2018 15:00:00.000 GMT-0500,1.16878,1.16920,1.16807,1.16888,3021.5701
27.05.2018 17:00:00.000 GMT-0500,1.16882,1.16925,1.16771,1.16887,10825.2402
27.05.2018 19:00:00.000 GMT-0500,1.16888,1.17128,1.16843,1.17058,18998.360399999998
27.05.2018 21:00:00.000 GMT-0500,1.17058,1.17188,1.16997,1.17164,13457.069800000001
27.05.2018 23:00:00.000 GMT-0500,1.17163,1.17287,1.17134,1.17268,12192.6699
28.05.2018 01:00:00.000 GMT-0500,1.17267,1.17276,1.16885,1.16962,30491.519500000002
28.05.2018 03:00:00.000 GMT-0500,1.16962,1.16971,1.16609,1.16685,31595.1797
28.05.2018 05:00:00.000 GMT-0500,1.16686,1.16686,1.16350,1.16406,32953.5605
28.05.2018 07:00:00.000 GMT-0500,1.16407,1.16472,1.16077,1.16168,29606.629800000002
28.05.2018 09:00:00.000 GMT-0500,1.16168,1.16320,1.16161,1.16286,24098.470699999998
28.05.2018 11:00:00.000 GMT-0500,1.16286,1.16331,1.16232,1.16277,8686.7598
28.05.2018 13:00:00.000 GMT-0500,1.16277,1.16290,1.16264,1.16271,6360.8799
28.05.2018 15:00:00.000 GMT-0500,1.16271,1.16274,1.16209,1.16248,5180.3201
28.05.2018 17:00:00.000 GMT-0500,1.16247,1.16294,1.16234,1.16266,5895.1201
28.05.2018 19:00:00.000 GMT-0500,1.16268,1.16335,1.16141,1.16215,16866.8794
28.05.2018 21:00:00.000 GMT-0500,1.16215,1.16329,1.16203,1.16287,11789.3999
28.05.2018 23:00:00.000 GMT-0500,1.16287,1.16358,1.16257,1.16310,10152.25
29.05.2018 01:00:00.000 GMT-0500,1.16309,1.16397,1.15662,1.15679,42951.93949999999
29.05.2018 03:00:00.000 GMT-0500,1.15681,1.15755,1.15102,1.15425,49526.2813
29.05.2018 05:00:00.000 GMT-0500,1.15427,1.15695,1.15331,1.15549,43526.4511
29.05.2018 07:00:00.000 GMT-0500,1.15536,1.15848,1.15516,1.15785,41265.8398
29.05.2018 09:00:00.000 GMT-0500,1.15790,1.15900,1.15420,1.15512,41114.1484
29.05.2018 11:00:00.000 GMT-0500,1.15512,1.15599,1.15198,1.15350,30991.2402
29.05.2018 13:00:00.000 GMT-0500,1.15350,1.15420,1.15242,1.15368,27647.7803
29.05.2018 15:00:00.000 GMT-0500,1.15367,1.15479,1.15335,1.15451,10794.6099
29.05.2018 17:00:00.000 GMT-0500,1.15447,1.15491,1.15338,1.15379,9415.0501
29.05.2018 19:00:00.000 GMT-0500,1.15379,1.15466,1.15321,1.15392,18083.7295
29.05.2018 21:00:00.000 GMT-0500,1.15392,1.15394,1.15188,1.15340,14921.2002
29.05.2018 23:00:00.000 GMT-0500,1.15337,1.15580,1.15298,1.15562,14001.5903
30.05.2018 01:00:00.000 GMT-0500,1.15560,1.16123,1.15505,1.16044,43963.480500000005
30.05.2018 03:00:00.000 GMT-0500,1.16036,1.16180,1.15819,1.16161,45756.6817
30.05.2018 05:00:00.000 GMT-0500,1.16161,1.16410,1.16024,1.16377,41081.5312
30.05.2018 07:00:00.000 GMT-0500,1.16371,1.16479,1.16136,1.16167,41938.1699
30.05.2018 09:00:00.000 GMT-0500,1.16164,1.16760,1.15944,1.16641,40665.269499999995
30.05.2018 11:00:00.000 GMT-0500,1.16641,1.16675,1.16508,1.16519,24513.420899999997
30.05.2018 13:00:00.000 GMT-0500,1.16519,1.16640,1.16452,1.16618,15581.0405
