Local time,Open,High,Low,Close,Volume
10.11.2019 18:00:00.000 GMT-0600,1.10220,1.10431,1.10165,1.10350,88618.3438
11.11.2019 18:00:00.000 GMT-0600,1.10349,1.10387,1.10026,1.10122,120422.7813
12.11.2019 18:00:00.000 GMT-0600,1.10123,1.10205,1.09955,1.10098,118150.3984
13.11.2019 18:00:00.000 GMT-0600,1.10099,1.10277,1.09893,1.10200,118918.1328
14.11.2019 18:00:00.000 GMT-0600,1.10200,1.10571,1.10147,1.10541,111245.0234
16.11.2019 18:00:00.000 GMT-0600,1.10529,1.10549,1.10506,1.10542,3878.8799
17.11.2019 18:00:00.000 GMT-0600,1.10541,1.10900,1.10536,1.10724,115104.9922
18.11.2019 18:00:00.000 GMT-0600,1.10726,1.10841,1.10627,1.10782,105853.1172
19.11.2019 18:00:00.000 GMT-0600,1.10783,1.10815,1.10531,1.10781,126812.0859
20.11.2019 18:00:00.000 GMT-0600,1.10782,1.10971,1.10524,1.10659,130104.0938
21.11.2019 18:00:00.000 GMT-0600,1.10659,1.10877,1.10146,1.10245,153857.125
23.11.2019 18:00:00.000 GMT-0600,1.10185,1.10228,1.10172,1.10228,2277.73
24.11.2019 18:00:00.000 GMT-0600,1.10229,1.10322,1.10037,1.10107,108178.3906
25.11.2019 18:00:00.000 GMT-0600,1.10109,1.10258,1.10072,1.10222,111974.9609
26.11.2019 18:00:00.000 GMT-0600,1.10224,1.10224,1.09924,1.10052,110442.4063
27.11.2019 18:00:00.000 GMT-0600,1.10051,1.10181,1.10006,1.10115,65950.7891
28.11.2019 18:00:00.000 GMT-0600,1.10116,1.10285,1.09813,1.10213,102703.1641
30.11.2019 18:00:00.000 GMT-0600,1.10247,1.10275,1.10171,1.10185,2670.1899
01.12.2019 18:00:00.000 GMT-0600,1.10183,1.10909,1.10031,1.10763,131644.0625
02.12.2019 18:00:00.000 GMT-0600,1.10763,1.10937,1.10662,1.10820,131796.4688
03.12.2019 18:00:00.000 GMT-0600,1.10820,1.11162,1.10668,1.10829,139895.25
04.12.2019 18:00:00.000 GMT-0600,1.10826,1.11082,1.10794,1.11042,125796.4688
05.12.2019 18:00:00.000 GMT-0600,1.11042,1.11099,1.10399,1.10630,120013.4609
07.12.2019 18:00:00.000 GMT-0600,1.10599,1.10608,1.10568,1.10585,1909.39
08.12.2019 18:00:00.000 GMT-0600,1.10585,1.10780,1.10534,1.10645,103873.3672
09.12.2019 18:00:00.000 GMT-0600,1.10645,1.10979,1.10631,1.10926,133276.9219
10.12.2019 18:00:00.000 GMT-0600,1.10925,1.11450,1.10703,1.11329,151971.0938
11.12.2019 18:00:00.000 GMT-0600,1.11329,1.11999,1.11031,1.11835,200035.8281
12.12.2019 18:00:00.000 GMT-0600,1.11836,1.11862,1.11122,1.11236,207694.3906
14.12.2019 18:00:00.000 GMT-0600,1.11302,1.11314,1.11229,1.11244,4502.8301
15.12.2019 18:00:00.000 GMT-0600,1.11243,1.11597,1.11232,1.11357,141406.2031
16.12.2019 18:00:00.000 GMT-0600,1.11358,1.11747,1.11295,1.11516,151121.5
17.12.2019 18:00:00.000 GMT-0600,1.11515,1.11515,1.11106,1.11157,137938.4844
18.12.2019 18:00:00.000 GMT-0600,1.11156,1.11444,1.11073,1.11235,154624.9688
19.12.2019 18:00:00.000 GMT-0600,1.11234,1.11239,1.10664,1.10812,124402.0234
21.12.2019 18:00:00.000 GMT-0600,1.10834,1.10836,1.10771,1.10806,2391.74
22.12.2019 18:00:00.000 GMT-0600,1.10804,1.10961,1.10701,1.10920,107400.7891
23.12.2019 18:00:00.000 GMT-0600,1.10922,1.10941,1.10693,1.10892,74916.4453
24.12.2019 18:00:00.000 GMT-0600,1.10895,1.10956,1.10750,1.10947,4954.8101
25.12.2019 18:00:00.000 GMT-0600,1.10948,1.11092,1.10825,1.11014,48974.9141
26.12.2019 18:00:00.000 GMT-0600,1.11015,1.11885,1.10989,1.11781,127881.3203
28.12.2019 18:00:00.000 GMT-0600,1.11820,1.11842,1.11736,1.11815,2824.2981
29.12.2019 18:00:00.000 GMT-0600,1.11815,1.12209,1.11807,1.12016,123050.9141
30.12.2019 18:00:00.000 GMT-0600,1.12014,1.12393,1.11989,1.12154,104096.0234
31.12.2019 18:00:00.000 GMT-0600,1.12158,1.12228,1.12156,1.12191,1560.8
01.01.2020 18:00:00.000 GMT-0600,1.12192,1.12247,1.11638,1.11711,282438.7435
02.01.2020 18:00:00.000 GMT-0600,1.11711,1.11800,1.11251,1.11626,222676.69149999996
04.01.2020 18:00:00.000 GMT-0600,1.11687,1.11703,1.11596,1.11608,4151.2301
05.01.2020 18:00:00.000 GMT-0600,1.11605,1.12058,1.11574,1.11956,136739.4951
06.01.2020 18:00:00.000 GMT-0600,1.11956,1.11972,1.11337,1.11543,148828.19019999998
07.01.2020 18:00:00.000 GMT-0600,1.11541,1.11685,1.11018,1.11132,194782.2411
08.01.2020 18:00:00.000 GMT-0600,1.11132,1.11206,1.10925,1.11095,140911.91969999997
09.01.2020 18:00:00.000 GMT-0600,1.11095,1.11293,1.10852,1.11256,167304.7788
11.01.2020 18:00:00.000 GMT-0600,1.11183,1.11219,1.11137,1.11165,2028.79
12.01.2020 18:00:00.000 GMT-0600,1.11163,1.11470,1.11127,1.11346,117054.52560000001
13.01.2020 18:00:00.000 GMT-0600,1.11347,1.11447,1.11046,1.11278,139189.9469
14.01.2020 18:00:00.000 GMT-0600,1.11278,1.11635,1.11186,1.11526,143030.07449999996
15.01.2020 18:00:00.000 GMT-0600,1.11527,1.11728,1.11281,1.11373,141964.11549999999
16.01.2020 18:00:00.000 GMT-0600,1.11372,1.11427,1.10863,1.10920,126249.58709999999
18.01.2020 18:00:00.000 GMT-0600,1.10940,1.10951,1.10891,1.10948,3716.6720000000005
19.01.2020 18:00:00.000 GMT-0600,1.10947,1.11024,1.10769,1.10965,83786.0156
20.01.2020 18:00:00.000 GMT-0600,1.10965,1.11181,1.10811,1.10853,125232.5843
21.01.2020 18:00:00.000 GMT-0600,1.10854,1.10985,1.10702,1.10959,129104.58
22.01.2020 18:00:00.000 GMT-0600,1.10959,1.11089,1.10365,1.10556,165082.3906
23.01.2020 18:00:00.000 GMT-0600,1.10557,1.10618,1.10197,1.10280,119120.73460000001
25.01.2020 18:00:00.000 GMT-0600,1.10355,1.10355,1.10248,1.10249,12802.570800000001
26.01.2020 18:00:00.000 GMT-0600,1.10248,1.10378,1.10098,1.10197,128362.6715
27.01.2020 18:00:00.000 GMT-0600,1.10196,1.10253,1.09980,1.10224,118449.294
28.01.2020 18:00:00.000 GMT-0600,1.10223,1.10278,1.09924,1.10140,122457.95090000001
29.01.2020 18:00:00.000 GMT-0600,1.10141,1.10395,1.10070,1.10289,138093.3972
30.01.2020 18:00:00.000 GMT-0600,1.10288,1.10961,1.10170,1.10952,143942.8853
01.02.2020 18:00:00.000 GMT-0600,1.10957,1.10957,1.10822,1.10894,4357.3699
02.02.2020 18:00:00.000 GMT-0600,1.10893,1.10893,1.10361,1.10626,135208.54590000003
03.02.2020 18:00:00.000 GMT-0600,1.10627,1.10643,1.10330,1.10449,116787.11140000002
04.02.2020 18:00:00.000 GMT-0600,1.10450,1.10481,1.09939,1.10006,126061.1599
05.02.2020 18:00:00.000 GMT-0600,1.10007,1.10142,1.09646,1.09810,94974.7153
06.02.2020 18:00:00.000 GMT-0600,1.09811,1.09852,1.09422,1.09476,123290.4997
08.02.2020 18:00:00.000 GMT-0600,1.09479,1.09509,1.09431,1.09495,3482.0349
09.02.2020 18:00:00.000 GMT-0600,1.09494,1.09578,1.09079,1.09104,102499.85399999999
10.02.2020 18:00:00.000 GMT-0600,1.09104,1.09257,1.08914,1.09194,95181.87979999998
11.02.2020 18:00:00.000 GMT-0600,1.09194,1.09258,1.08655,1.08758,368403.0964
12.02.2020 18:00:00.000 GMT-0600,1.08758,1.08890,1.08342,1.08416,569481.7037999999
13.02.2020 18:00:00.000 GMT-0600,1.08417,1.08614,1.08275,1.08331,603773.2766
15.02.2020 18:00:00.000 GMT-0600,1.08428,1.08428,1.08364,1.08415,3202.5101
16.02.2020 18:00:00.000 GMT-0600,1.08414,1.08511,1.08293,1.08370,138219.1392
17.02.2020 18:00:00.000 GMT-0600,1.08370,1.08374,1.07856,1.07951,170075.05990000002
18.02.2020 18:00:00.000 GMT-0600,1.07950,1.08119,1.07824,1.08100,106986.3494
19.02.2020 18:00:00.000 GMT-0600,1.08100,1.08214,1.07782,1.07879,135583.4801
20.02.2020 18:00:00.000 GMT-0600,1.07880,1.08637,1.07874,1.08482,140353.7339
22.02.2020 18:00:00.000 GMT-0600,1.08163,1.08422,1.08146,1.08389,7573.7495
23.02.2020 18:00:00.000 GMT-0600,1.08389,1.08722,1.08054,1.08488,170836.92440000002
24.02.2020 18:00:00.000 GMT-0600,1.08487,1.08905,1.08302,1.08800,176576.31220000001
25.02.2020 18:00:00.000 GMT-0600,1.08798,1.09091,1.08551,1.08867,190425.4073
26.02.2020 18:00:00.000 GMT-0600,1.08867,1.10066,1.08851,1.09967,217564.66859999995
27.02.2020 18:00:00.000 GMT-0600,1.09967,1.10532,1.09512,1.10289,243630.19740000006
29.02.2020 18:00:00.000 GMT-0600,1.10482,1.10741,1.10403,1.10520,7264.0599
01.03.2020 18:00:00.000 GMT-0600,1.10520,1.11848,1.10365,1.11447,243510.9651
02.03.2020 18:00:00.000 GMT-0600,1.11446,1.12141,1.10956,1.11767,220115.0041
03.03.2020 18:00:00.000 GMT-0600,1.11768,1.11877,1.10958,1.11386,168082.45690000002
04.03.2020 18:00:00.000 GMT-0600,1.11386,1.12450,1.11198,1.12228,432839.62640000007
05.03.2020 18:00:00.000 GMT-0600,1.12229,1.13549,1.12115,1.12867,234785.55939999997
07.03.2020 18:00:00.000 GMT-0600,1.13538,1.13967,1.13361,1.13881,18681.1625
08.03.2020 18:00:00.000 GMT-0600,1.13880,1.14961,1.13564,1.13997,290451.1694
09.03.2020 18:00:00.000 GMT-0600,1.13996,1.14260,1.12752,1.13143,250438.984
10.03.2020 18:00:00.000 GMT-0600,1.13144,1.13669,1.12510,1.12617,191937.23559999999
11.03.2020 18:00:00.000 GMT-0600,1.12617,1.13338,1.10551,1.11831,257404.48760000002
12.03.2020 18:00:00.000 GMT-0600,1.11831,1.12218,1.10553,1.11004,239999.2271
14.03.2020 18:00:00.000 GMT-0600,1.10779,1.12005,1.10779,1.11586,49214.284499999994
15.03.2020 18:00:00.000 GMT-0600,1.11585,1.12368,1.10853,1.11641,276842.56690000003
16.03.2020 18:00:00.000 GMT-0600,1.11640,1.11896,1.09553,1.10170,268465.85360000003
17.03.2020 18:00:00.000 GMT-0600,1.10171,1.10452,1.08022,1.09444,287825.2347000001
18.03.2020 18:00:00.000 GMT-0600,1.09451,1.09501,1.06551,1.06552,293148.01869999996
19.03.2020 18:00:00.000 GMT-0600,1.06552,1.08314,1.06377,1.07018,410066.6829
21.03.2020 18:00:00.000 GMT-0600,1.07144,1.07162,1.06364,1.06896,29465.738599999997
22.03.2020 18:00:00.000 GMT-0600,1.06896,1.08284,1.06588,1.07641,416087.1221
23.03.2020 18:00:00.000 GMT-0600,1.07636,1.08883,1.07462,1.07987,342807.92999999993
24.03.2020 18:00:00.000 GMT-0600,1.07987,1.08940,1.07607,1.08889,279906.79480000003
25.03.2020 18:00:00.000 GMT-0600,1.08889,1.10591,1.08750,1.10482,277547.5504
26.03.2020 18:00:00.000 GMT-0600,1.10483,1.11479,1.09536,1.11457,246771.256
28.03.2020 18:00:00.000 GMT-0600,1.11249,1.11443,1.11058,1.11371,7509.2510999999995
29.03.2020 18:00:00.000 GMT-0600,1.11369,1.11388,1.10103,1.10297,188934.1188
30.03.2020 18:00:00.000 GMT-0600,1.10297,1.10433,1.09269,1.10265,294896.2106
31.03.2020 18:00:00.000 GMT-0600,1.10266,1.10366,1.09029,1.09517,259440.1839
01.04.2020 18:00:00.000 GMT-0600,1.09517,1.09648,1.08208,1.08464,275472.16750000004
02.04.2020 18:00:00.000 GMT-0600,1.08464,1.08557,1.07729,1.07996,252310.964
04.04.2020 18:00:00.000 GMT-0600,1.08168,1.08228,1.08046,1.08060,21899.2655
05.04.2020 19:00:00.000 GMT-0500,1.08058,1.08357,1.07686,1.07993,256696.65149999998
06.04.2020 19:00:00.000 GMT-0500,1.07994,1.09268,1.07907,1.08937,261540.5728
07.04.2020 19:00:00.000 GMT-0500,1.08937,1.08972,1.08302,1.08602,222656.09349999996
08.04.2020 19:00:00.000 GMT-0500,1.08602,1.09518,1.08411,1.09232,267797.3261
09.04.2020 19:00:00.000 GMT-0500,1.09232,1.09532,1.09206,1.09419,114432.47300000001
11.04.2020 19:00:00.000 GMT-0500,1.09499,1.09499,1.09307,1.09319,9061.7317
12.04.2020 19:00:00.000 GMT-0500,1.09319,1.09681,1.08929,1.09200,173633.8499
13.04.2020 19:00:00.000 GMT-0500,1.09198,1.09920,1.09151,1.09835,234252.67260000002
14.04.2020 19:00:00.000 GMT-0500,1.09834,1.09875,1.08567,1.09040,238102.9801
15.04.2020 19:00:00.000 GMT-0500,1.09040,1.09076,1.08169,1.08590,269271.8788
16.04.2020 19:00:00.000 GMT-0500,1.08591,1.08929,1.08123,1.08786,231881.8304
18.04.2020 19:00:00.000 GMT-0500,1.08751,1.08808,1.08639,1.08640,9819.449100000002
19.04.2020 19:00:00.000 GMT-0500,1.08641,1.08969,1.08414,1.08641,211875.6104
20.04.2020 19:00:00.000 GMT-0500,1.08641,1.08805,1.08168,1.08566,252783.89029999997
21.04.2020 19:00:00.000 GMT-0500,1.08567,1.08853,1.08034,1.08065,200624.5471
22.04.2020 19:00:00.000 GMT-0500,1.08066,1.08470,1.07562,1.07748,273635.30040000007
23.04.2020 19:00:00.000 GMT-0500,1.07747,1.08301,1.07273,1.08245,225307.2984000001
25.04.2020 19:00:00.000 GMT-0500,1.08242,1.08246,1.08149,1.08212,5298.8205
26.04.2020 19:00:00.000 GMT-0500,1.08212,1.08604,1.08116,1.08248,203953.76970000003
27.04.2020 19:00:00.000 GMT-0500,1.08246,1.08886,1.08099,1.08328,209721.9613
28.04.2020 19:00:00.000 GMT-0500,1.08326,1.08858,1.08311,1.08776,218608.81850000005
29.04.2020 19:00:00.000 GMT-0500,1.08775,1.09727,1.08332,1.09452,289863.8547000001
30.04.2020 19:00:00.000 GMT-0500,1.09451,1.10190,1.09348,1.09829,186589.42019999996
02.05.2020 19:00:00.000 GMT-0500,1.09755,1.09759,1.09532,1.09612,11685.5798
03.05.2020 19:00:00.000 GMT-0500,1.09611,1.09611,1.08959,1.09036,200254.49120000002
04.05.2020 19:00:00.000 GMT-0500,1.09036,1.09262,1.08262,1.08388,225665.80889999995
05.05.2020 19:00:00.000 GMT-0500,1.08388,1.08442,1.07821,1.07983,224365.21600000007
06.05.2020 19:00:00.000 GMT-0500,1.07984,1.08412,1.07667,1.08366,224384.5709
07.05.2020 19:00:00.000 GMT-0500,1.08362,1.08758,1.08153,1.08419,165817.53969999996
09.05.2020 19:00:00.000 GMT-0500,1.08287,1.08410,1.08254,1.08382,7867.219999999999
10.05.2020 19:00:00.000 GMT-0500,1.08381,1.08507,1.08010,1.08096,207997.7655
11.05.2020 19:00:00.000 GMT-0500,1.08095,1.08853,1.07846,1.08459,153324.61040000003
12.05.2020 19:00:00.000 GMT-0500,1.08459,1.08967,1.08118,1.08214,153761.29560000004
13.05.2020 19:00:00.000 GMT-0500,1.08213,1.08242,1.07751,1.08064,117488.70359999998
14.05.2020 19:00:00.000 GMT-0500,1.08064,1.08510,1.07892,1.08198,130958.7392
16.05.2020 19:00:00.000 GMT-0500,1.08155,1.08236,1.08116,1.08189,6476.1626
17.05.2020 19:00:00.000 GMT-0500,1.08188,1.09272,1.08001,1.09143,199194.026
18.05.2020 19:00:00.000 GMT-0500,1.09140,1.09763,1.09024,1.09263,236662.77909999999
19.05.2020 19:00:00.000 GMT-0500,1.09264,1.09992,1.09264,1.09799,212932.9911
20.05.2020 19:00:00.000 GMT-0500,1.09797,1.10086,1.09374,1.09494,214879.3701
21.05.2020 19:00:00.000 GMT-0500,1.09494,1.09539,1.08855,1.09063,184402.83930000002
23.05.2020 19:00:00.000 GMT-0500,1.08973,1.09086,1.08963,1.09083,4555.382299999999
24.05.2020 19:00:00.000 GMT-0500,1.09083,1.09147,1.08707,1.09019,117597.04420000003
25.05.2020 19:00:00.000 GMT-0500,1.09019,1.09960,1.08970,1.09787,221915.4388
26.05.2020 19:00:00.000 GMT-0500,1.09788,1.10311,1.09342,1.10169,339215.8879
27.05.2020 19:00:00.000 GMT-0500,1.10168,1.10937,1.09919,1.10782,290715.48260000005
28.05.2020 19:00:00.000 GMT-0500,1.10780,1.11452,1.10702,1.11071,330692.3901
30.05.2020 19:00:00.000 GMT-0500,1.11213,1.11217,1.11028,1.11158,10126.417399999998
31.05.2020 19:00:00.000 GMT-0500,1.11158,1.11541,1.11007,1.11255,267258.7549999999
