Local time,Open,High,Low,Close,Volume
08.02.2019 10:00:00.000 GMT-0600,1.13286,1.13331,1.13213,1.13230,68951.6808
08.02.2019 14:00:00.000 GMT-0600,1.13230,1.13254,1.13212,1.13231,15009.3501
10.02.2019 14:00:00.000 GMT-0600,1.13217,1.13253,1.13154,1.13242,8049.7998
10.02.2019 18:00:00.000 GMT-0600,1.13242,1.13280,1.13188,1.13206,24664.48
10.02.2019 22:00:00.000 GMT-0600,1.13207,1.13302,1.13165,1.13213,34494.4506
11.02.2019 02:00:00.000 GMT-0600,1.13213,1.13225,1.12970,1.13141,110324.789
11.02.2019 06:00:00.000 GMT-0600,1.13140,1.13148,1.12724,1.12762,115300.58980000002
11.02.2019 10:00:00.000 GMT-0600,1.12762,1.12835,1.12675,1.12764,67575.6786
11.02.2019 14:00:00.000 GMT-0600,1.12764,1.12796,1.12746,1.12789,29858.970100000002
11.02.2019 18:00:00.000 GMT-0600,1.12789,1.12853,1.12726,1.12808,38449.7305
11.02.2019 22:00:00.000 GMT-0600,1.12808,1.12881,1.12751,1.12852,40315.3315
12.02.2019 02:00:00.000 GMT-0600,1.12852,1.12905,1.12579,1.12826,87090.7304
12.02.2019 06:00:00.000 GMT-0600,1.12827,1.13038,1.12803,1.12989,121226.0723
12.02.2019 10:00:00.000 GMT-0600,1.12989,1.13398,1.12986,1.13321,95411.4394
12.02.2019 14:00:00.000 GMT-0600,1.13323,1.13386,1.13258,1.13339,32446.2505
12.02.2019 18:00:00.000 GMT-0600,1.13341,1.13417,1.13275,1.13405,43268.02
12.02.2019 22:00:00.000 GMT-0600,1.13405,1.13406,1.13192,1.13199,43453.1596
13.02.2019 02:00:00.000 GMT-0600,1.13199,1.13345,1.13113,1.13299,85852.88080000001
13.02.2019 06:00:00.000 GMT-0600,1.13297,1.13299,1.12811,1.12867,109596.4707
13.02.2019 10:00:00.000 GMT-0600,1.12868,1.12908,1.12670,1.12705,75870.4394
13.02.2019 14:00:00.000 GMT-0600,1.12705,1.12722,1.12496,1.12649,33039.7295
13.02.2019 18:00:00.000 GMT-0600,1.12648,1.12840,1.12611,1.12823,38365.31
13.02.2019 22:00:00.000 GMT-0600,1.12823,1.12952,1.12720,1.12864,42269.5098
14.02.2019 02:00:00.000 GMT-0600,1.12864,1.12904,1.12499,1.12695,327749.41610000003
14.02.2019 06:00:00.000 GMT-0600,1.12694,1.13101,1.12613,1.12765,121938.33979999999
14.02.2019 10:00:00.000 GMT-0600,1.12765,1.13030,1.12709,1.13011,82948.1905
14.02.2019 14:00:00.000 GMT-0600,1.13011,1.13013,1.12911,1.12950,28591.3598
14.02.2019 18:00:00.000 GMT-0600,1.12949,1.12973,1.12847,1.12867,36639.3392
14.02.2019 22:00:00.000 GMT-0600,1.12867,1.12916,1.12718,1.12793,38566.1587
15.02.2019 02:00:00.000 GMT-0600,1.12792,1.12867,1.12684,1.12730,87789.4902
15.02.2019 06:00:00.000 GMT-0600,1.12730,1.12857,1.12343,1.12633,133289.18170000002
15.02.2019 10:00:00.000 GMT-0600,1.12634,1.13064,1.12610,1.12954,98383.6621
15.02.2019 14:00:00.000 GMT-0600,1.12953,1.13011,1.12907,1.12935,28047.46
17.02.2019 14:00:00.000 GMT-0600,1.12951,1.12963,1.12896,1.12953,8049.029699999999
17.02.2019 18:00:00.000 GMT-0600,1.12952,1.13250,1.12940,1.13175,31844
17.02.2019 22:00:00.000 GMT-0600,1.13175,1.13185,1.13019,1.13074,34490.73
18.02.2019 02:00:00.000 GMT-0600,1.13074,1.13315,1.12951,1.13305,76840.04000000001
18.02.2019 06:00:00.000 GMT-0600,1.13306,1.13341,1.13049,1.13070,74257.8202
18.02.2019 10:00:00.000 GMT-0600,1.13070,1.13138,1.13026,1.13123,33631.3506
18.02.2019 14:00:00.000 GMT-0600,1.13123,1.13173,1.13089,1.13118,16424.41
18.02.2019 18:00:00.000 GMT-0600,1.13118,1.13140,1.12941,1.12957,30197.9697
18.02.2019 22:00:00.000 GMT-0600,1.12958,1.13055,1.12933,1.12994,37055.1196
19.02.2019 02:00:00.000 GMT-0600,1.12994,1.13247,1.12757,1.12832,93089.582
19.02.2019 06:00:00.000 GMT-0600,1.12831,1.13399,1.12767,1.13340,116585.793
19.02.2019 10:00:00.000 GMT-0600,1.13340,1.13576,1.13208,1.13406,101336.0293
19.02.2019 14:00:00.000 GMT-0600,1.13404,1.13451,1.13359,1.13401,29197.6899
19.02.2019 18:00:00.000 GMT-0600,1.13401,1.13562,1.13399,1.13453,33392.6601
19.02.2019 22:00:00.000 GMT-0600,1.13452,1.13464,1.13317,1.13438,33429.7001
20.02.2019 02:00:00.000 GMT-0600,1.13438,1.13585,1.13304,1.13358,91299.42000000001
20.02.2019 06:00:00.000 GMT-0600,1.13358,1.13504,1.13251,1.13491,106012.0098
20.02.2019 10:00:00.000 GMT-0600,1.13493,1.13714,1.13352,1.13515,100045.90040000001
20.02.2019 14:00:00.000 GMT-0600,1.13514,1.13517,1.13360,1.13466,31233.459799999997
20.02.2019 18:00:00.000 GMT-0600,1.13466,1.13505,1.13327,1.13484,38805.6601
20.02.2019 22:00:00.000 GMT-0600,1.13483,1.13529,1.13204,1.13349,58173.079
21.02.2019 02:00:00.000 GMT-0600,1.13349,1.13637,1.13223,1.13502,112132
21.02.2019 06:00:00.000 GMT-0600,1.13502,1.13666,1.13384,1.13475,123217.0606
21.02.2019 10:00:00.000 GMT-0600,1.13475,1.13480,1.13232,1.13365,93496.5
21.02.2019 14:00:00.000 GMT-0600,1.13365,1.13410,1.13321,1.13401,29475.6204
21.02.2019 18:00:00.000 GMT-0600,1.13401,1.13421,1.13320,1.13391,35085.489700000006
21.02.2019 22:00:00.000 GMT-0600,1.13390,1.13493,1.13327,1.13466,37720.5493
22.02.2019 02:00:00.000 GMT-0600,1.13466,1.13518,1.13352,1.13387,75798.0908
22.02.2019 06:00:00.000 GMT-0600,1.13386,1.13558,1.13163,1.13399,117410.334
22.02.2019 10:00:00.000 GMT-0600,1.13399,1.13553,1.13282,1.13371,93265.209
22.02.2019 14:00:00.000 GMT-0600,1.13372,1.13386,1.13300,1.13377,25554.6509
24.02.2019 14:00:00.000 GMT-0600,1.13383,1.13424,1.13294,1.13424,10407.7398
24.02.2019 18:00:00.000 GMT-0600,1.13424,1.13495,1.13374,1.13440,38780.6812
24.02.2019 22:00:00.000 GMT-0600,1.13440,1.13590,1.13389,1.13568,38537.7597
25.02.2019 02:00:00.000 GMT-0600,1.13568,1.13677,1.13419,1.13650,74812.3418
25.02.2019 06:00:00.000 GMT-0600,1.13650,1.13651,1.13404,1.13466,108794.2598
25.02.2019 10:00:00.000 GMT-0600,1.13465,1.13650,1.13369,1.13646,82095.5312
25.02.2019 14:00:00.000 GMT-0600,1.13648,1.13676,1.13568,1.13650,26166.6201
25.02.2019 18:00:00.000 GMT-0600,1.13650,1.13677,1.13545,1.13623,35592.3302
25.02.2019 22:00:00.000 GMT-0600,1.13623,1.13645,1.13479,1.13500,42074.460399999996
26.02.2019 02:00:00.000 GMT-0600,1.13498,1.13718,1.13458,1.13645,92179.332
26.02.2019 06:00:00.000 GMT-0600,1.13643,1.13755,1.13454,1.13590,114104.3809
26.02.2019 10:00:00.000 GMT-0600,1.13590,1.14029,1.13545,1.13965,94542.44039999999
26.02.2019 14:00:00.000 GMT-0600,1.13965,1.13968,1.13887,1.13933,30501.989999999998
26.02.2019 18:00:00.000 GMT-0600,1.13933,1.13959,1.13777,1.13799,42786.7109
26.02.2019 22:00:00.000 GMT-0600,1.13799,1.13839,1.13727,1.13785,45575.6309
27.02.2019 02:00:00.000 GMT-0600,1.13784,1.14037,1.13771,1.13970,93644.7208
27.02.2019 06:00:00.000 GMT-0600,1.13970,1.13974,1.13691,1.13816,124678.86910000001
27.02.2019 10:00:00.000 GMT-0600,1.13815,1.13872,1.13626,1.13695,82015.51759999999
27.02.2019 14:00:00.000 GMT-0600,1.13695,1.13801,1.13679,1.13799,26889.840599999996
27.02.2019 18:00:00.000 GMT-0600,1.13798,1.13803,1.13704,1.13778,37048.960399999996
27.02.2019 22:00:00.000 GMT-0600,1.13779,1.13841,1.13675,1.13819,47191.4399
28.02.2019 02:00:00.000 GMT-0600,1.13816,1.14198,1.13807,1.14171,96606.09959999999
28.02.2019 06:00:00.000 GMT-0600,1.14171,1.14191,1.13596,1.13868,140819.3321
28.02.2019 10:00:00.000 GMT-0600,1.13869,1.13961,1.13703,1.13781,92442.6719
28.02.2019 14:00:00.000 GMT-0600,1.13776,1.13810,1.13693,1.13734,30106.299899999998
28.02.2019 18:00:00.000 GMT-0600,1.13733,1.13754,1.13641,1.13696,34555.9292
28.02.2019 22:00:00.000 GMT-0600,1.13696,1.13755,1.13616,1.13725,38145.998900000006
01.03.2019 02:00:00.000 GMT-0600,1.13725,1.13860,1.13534,1.13843,91077.22069999999
01.03.2019 06:00:00.000 GMT-0600,1.13843,1.14089,1.13755,1.13865,132658.0313
01.03.2019 10:00:00.000 GMT-0600,1.13866,1.13886,1.13547,1.13581,91145.5879
01.03.2019 14:00:00.000 GMT-0600,1.13582,1.13685,1.13557,1.13668,30370.4404
03.03.2019 14:00:00.000 GMT-0600,1.13843,1.13853,1.13725,1.13753,10663.9704
03.03.2019 18:00:00.000 GMT-0600,1.13753,1.13753,1.13619,1.13667,35600.54
03.03.2019 22:00:00.000 GMT-0600,1.13668,1.13693,1.13555,1.13582,39743.1899
04.03.2019 02:00:00.000 GMT-0600,1.13581,1.13582,1.13278,1.13333,113721.7891
04.03.2019 06:00:00.000 GMT-0600,1.13332,1.13458,1.13092,1.13229,118130.6894
04.03.2019 10:00:00.000 GMT-0600,1.13229,1.13356,1.13175,1.13308,77940.11129999999
04.03.2019 14:00:00.000 GMT-0600,1.13305,1.13432,1.13286,1.13368,27725.3201
04.03.2019 18:00:00.000 GMT-0600,1.13368,1.13381,1.13273,1.13278,36063.6798
04.03.2019 22:00:00.000 GMT-0600,1.13278,1.13316,1.13183,1.13270,43814.370599999995
05.03.2019 02:00:00.000 GMT-0600,1.13271,1.13383,1.13162,1.13339,86184.541
05.03.2019 06:00:00.000 GMT-0600,1.13338,1.13387,1.12922,1.13066,129018.3711
05.03.2019 10:00:00.000 GMT-0600,1.13067,1.13107,1.12898,1.13031,84349.14940000001
05.03.2019 14:00:00.000 GMT-0600,1.13031,1.13088,1.12993,1.13062,27737.410400000004
05.03.2019 18:00:00.000 GMT-0600,1.13062,1.13073,1.12900,1.12932,34424.5909
05.03.2019 22:00:00.000 GMT-0600,1.12931,1.13042,1.12931,1.13008,43636.909199999995
06.03.2019 02:00:00.000 GMT-0600,1.13008,1.13103,1.12982,1.13018,80028.4404
06.03.2019 06:00:00.000 GMT-0600,1.13019,1.13235,1.12857,1.13174,101588.4199
06.03.2019 10:00:00.000 GMT-0600,1.13173,1.13247,1.13044,1.13078,50451.0498
06.03.2019 14:00:00.000 GMT-0600,1.13079,1.13139,1.13064,1.13134,17211.7205
06.03.2019 18:00:00.000 GMT-0600,1.13133,1.13159,1.13031,1.13047,28107.849599999998
06.03.2019 22:00:00.000 GMT-0600,1.13048,1.13101,1.13013,1.13074,30468.9801
07.03.2019 02:00:00.000 GMT-0600,1.13076,1.13205,1.13049,1.13089,81378.7598
07.03.2019 06:00:00.000 GMT-0600,1.13090,1.13106,1.12298,1.12320,130335.71290000001
07.03.2019 10:00:00.000 GMT-0600,1.12321,1.12340,1.11765,1.11836,88120.0293
07.03.2019 14:00:00.000 GMT-0600,1.11836,1.11991,1.11789,1.11985,29577.0893
07.03.2019 18:00:00.000 GMT-0600,1.11984,1.12010,1.11854,1.11971,33291.9101
07.03.2019 22:00:00.000 GMT-0600,1.11970,1.12117,1.11944,1.12099,42252.8701
08.03.2019 02:00:00.000 GMT-0600,1.12099,1.12209,1.12002,1.12152,84582.6875
08.03.2019 06:00:00.000 GMT-0600,1.12151,1.12415,1.12130,1.12363,114468.9258
08.03.2019 10:00:00.000 GMT-0600,1.12364,1.12463,1.12329,1.12428,102098.5322
08.03.2019 14:00:00.000 GMT-0600,1.12429,1.12433,1.12307,1.12344,21018.5796
10.03.2019 14:00:00.000 GMT-0600,1.12365,1.12378,1.12308,1.12319,8468.92
10.03.2019 18:00:00.000 GMT-0600,1.12319,1.12337,1.12232,1.12330,25316.2994
10.03.2019 22:00:00.000 GMT-0600,1.12330,1.12507,1.12321,1.12490,35734.7793
11.03.2019 02:00:00.000 GMT-0600,1.12489,1.12585,1.12361,1.12435,83882.8985
11.03.2019 06:00:00.000 GMT-0600,1.12435,1.12547,1.12219,1.12252,88697.0586
11.03.2019 10:00:00.000 GMT-0600,1.12253,1.12505,1.12223,1.12478,63062.0694
11.03.2019 14:00:00.000 GMT-0600,1.12478,1.12743,1.12413,1.12595,22676.1098
11.03.2019 18:00:00.000 GMT-0600,1.12593,1.12660,1.12557,1.12614,20462.8801
11.03.2019 22:00:00.000 GMT-0600,1.12613,1.12676,1.12514,1.12664,31868.670400000003
12.03.2019 02:00:00.000 GMT-0600,1.12665,1.12846,1.12505,1.12538,91617.20120000001
12.03.2019 06:00:00.000 GMT-0600,1.12538,1.12945,1.12495,1.12764,89326.8085
12.03.2019 10:00:00.000 GMT-0600,1.12764,1.13051,1.12738,1.12966,73200.1807
12.03.2019 14:00:00.000 GMT-0600,1.12966,1.13000,1.12825,1.12869,15017.89
12.03.2019 18:00:00.000 GMT-0600,1.12867,1.12903,1.12831,1.12844,21893.860399999998
12.03.2019 22:00:00.000 GMT-0600,1.12843,1.12895,1.12787,1.12797,32608.139600000002
13.03.2019 02:00:00.000 GMT-0600,1.12799,1.13049,1.12776,1.13024,73520.0606
13.03.2019 06:00:00.000 GMT-0600,1.13024,1.13140,1.12908,1.13092,84804.5526
13.03.2019 10:00:00.000 GMT-0600,1.13095,1.13388,1.13002,1.13337,68545.5098
13.03.2019 14:00:00.000 GMT-0600,1.13338,1.13377,1.13248,1.13305,24398.0104
13.03.2019 18:00:00.000 GMT-0600,1.13306,1.13332,1.13203,1.13211,29156.8199
13.03.2019 22:00:00.000 GMT-0600,1.13213,1.13284,1.13126,1.13237,38146.6002
14.03.2019 02:00:00.000 GMT-0600,1.13238,1.13363,1.12962,1.13020,98549.07999999999
14.03.2019 06:00:00.000 GMT-0600,1.13020,1.13108,1.12942,1.13035,90561.75
14.03.2019 10:00:00.000 GMT-0600,1.13036,1.13078,1.12970,1.13026,51623.640699999996
14.03.2019 14:00:00.000 GMT-0600,1.13025,1.13099,1.13009,1.13068,16930.4799
14.03.2019 18:00:00.000 GMT-0600,1.13069,1.13274,1.13044,1.13196,26143.3901
14.03.2019 22:00:00.000 GMT-0600,1.13196,1.13258,1.13150,1.13257,27413.2497
15.03.2019 02:00:00.000 GMT-0600,1.13257,1.13292,1.13124,1.13188,64964.5304
15.03.2019 06:00:00.000 GMT-0600,1.13188,1.13446,1.13003,1.13267,90089.1699
15.03.2019 10:00:00.000 GMT-0600,1.13268,1.13287,1.13145,1.13223,49525.3291
15.03.2019 14:00:00.000 GMT-0600,1.13223,1.13297,1.13181,1.13265,7133.3198
17.03.2019 14:00:00.000 GMT-0600,1.13248,1.13283,1.13193,1.13196,6039.6901
17.03.2019 18:00:00.000 GMT-0600,1.13196,1.13384,1.13195,1.13356,24145.3101
17.03.2019 22:00:00.000 GMT-0600,1.13356,1.13501,1.13322,1.13500,34236.9096
18.03.2019 02:00:00.000 GMT-0600,1.13500,1.13588,1.13404,1.13571,70632.6182
18.03.2019 06:00:00.000 GMT-0600,1.13573,1.13592,1.13309,1.13373,73557.9306
18.03.2019 10:00:00.000 GMT-0600,1.13374,1.13422,1.13247,1.13422,42170.1708
18.03.2019 14:00:00.000 GMT-0600,1.13424,1.13431,1.13347,1.13364,13891.5898
18.03.2019 18:00:00.000 GMT-0600,1.13363,1.13490,1.13339,1.13483,24881.450100000002
18.03.2019 22:00:00.000 GMT-0600,1.13483,1.13520,1.13424,1.13475,29931.5011
19.03.2019 02:00:00.000 GMT-0600,1.13475,1.13618,1.13459,1.13556,57384.489199999996
19.03.2019 06:00:00.000 GMT-0600,1.13556,1.13617,1.13388,1.13467,88368.17000000001
19.03.2019 10:00:00.000 GMT-0600,1.13467,1.13594,1.13453,1.13584,53863.3691
19.03.2019 14:00:00.000 GMT-0600,1.13583,1.13583,1.13488,1.13546,15915.359800000002
19.03.2019 18:00:00.000 GMT-0600,1.13546,1.13573,1.13431,1.13470,23167.81
19.03.2019 22:00:00.000 GMT-0600,1.13468,1.13537,1.13406,1.13454,29892.3002
20.03.2019 02:00:00.000 GMT-0600,1.13454,1.13581,1.13357,1.13581,72016.44919999999
20.03.2019 06:00:00.000 GMT-0600,1.13580,1.13665,1.13462,1.13529,96900.8788
20.03.2019 10:00:00.000 GMT-0600,1.13526,1.14483,1.13474,1.14341,122911.9023
20.03.2019 14:00:00.000 GMT-0600,1.14343,1.14343,1.14102,1.14287,25122.8203
20.03.2019 18:00:00.000 GMT-0600,1.14285,1.14377,1.14229,1.14242,30738.7198
20.03.2019 22:00:00.000 GMT-0600,1.14242,1.14298,1.14122,1.14134,40869.3496
21.03.2019 02:00:00.000 GMT-0600,1.14133,1.14139,1.13841,1.13925,78653.62899999999
21.03.2019 06:00:00.000 GMT-0600,1.13925,1.13974,1.13538,1.13607,102646.2323
21.03.2019 10:00:00.000 GMT-0600,1.13608,1.13674,1.13428,1.13672,95107.60950000002
21.03.2019 14:00:00.000 GMT-0600,1.13672,1.13790,1.13642,1.13741,19260.1797
21.03.2019 18:00:00.000 GMT-0600,1.13742,1.13770,1.13616,1.13750,32946.8794
21.03.2019 22:00:00.000 GMT-0600,1.13749,1.13910,1.13743,1.13879,37136.029899999994
22.03.2019 02:00:00.000 GMT-0600,1.13878,1.13906,1.12885,1.12990,142175.1973
22.03.2019 06:00:00.000 GMT-0600,1.12990,1.13156,1.12734,1.12828,115454.6797
22.03.2019 10:00:00.000 GMT-0600,1.12827,1.13017,1.12817,1.12976,64772.190500000004
22.03.2019 14:00:00.000 GMT-0600,1.12976,1.13024,1.12940,1.13022,7541.0498
24.03.2019 14:00:00.000 GMT-0600,1.12956,1.13020,1.12918,1.12960,8413.07
24.03.2019 18:00:00.000 GMT-0600,1.12960,1.13005,1.12891,1.12994,28950.9394
24.03.2019 22:00:00.000 GMT-0600,1.12994,1.13145,1.12963,1.13092,36114.5698
25.03.2019 02:00:00.000 GMT-0600,1.13091,1.13251,1.12947,1.13093,84157.1308
25.03.2019 06:00:00.000 GMT-0600,1.13094,1.13315,1.13090,1.13217,103195.832
25.03.2019 10:00:00.000 GMT-0600,1.13218,1.13263,1.13103,1.13151,76833.0497
25.03.2019 14:00:00.000 GMT-0600,1.13151,1.13198,1.13103,1.13155,19228.5503
25.03.2019 18:00:00.000 GMT-0600,1.13154,1.13222,1.13132,1.13164,30251.7896
25.03.2019 22:00:00.000 GMT-0600,1.13163,1.13180,1.13053,1.13129,38447.79
26.03.2019 02:00:00.000 GMT-0600,1.13129,1.13261,1.13031,1.13108,82462.0001
26.03.2019 06:00:00.000 GMT-0600,1.13109,1.13118,1.12782,1.12794,99605.43950000001
26.03.2019 10:00:00.000 GMT-0600,1.12794,1.12949,1.12654,1.12696,75996.1211
26.03.2019 14:00:00.000 GMT-0600,1.12698,1.12776,1.12635,1.12743,20423.56
26.03.2019 18:00:00.000 GMT-0600,1.12743,1.12745,1.12511,1.12531,36508.8209
26.03.2019 22:00:00.000 GMT-0600,1.12531,1.12671,1.12471,1.12523,45582.9102
27.03.2019 02:00:00.000 GMT-0600,1.12524,1.12858,1.12502,1.12808,90782.4921
27.03.2019 06:00:00.000 GMT-0600,1.12809,1.12831,1.12423,1.12511,128160.9278
27.03.2019 10:00:00.000 GMT-0600,1.12512,1.12678,1.12440,1.12515,98257.8691
27.03.2019 14:00:00.000 GMT-0600,1.12516,1.12560,1.12438,1.12524,23201.3099
27.03.2019 18:00:00.000 GMT-0600,1.12520,1.12578,1.12434,1.12550,45773.6807
27.03.2019 22:00:00.000 GMT-0600,1.12550,1.12615,1.12371,1.12385,53294.6202
28.03.2019 02:00:00.000 GMT-0600,1.12383,1.12591,1.12245,1.12259,99745.3515
28.03.2019 06:00:00.000 GMT-0600,1.12259,1.12387,1.12139,1.12357,132898.1387
28.03.2019 10:00:00.000 GMT-0600,1.12360,1.12381,1.12155,1.12235,88506.20999999999
28.03.2019 14:00:00.000 GMT-0600,1.12235,1.12309,1.12216,1.12302,18106.3202
28.03.2019 18:00:00.000 GMT-0600,1.12301,1.12350,1.12241,1.12288,36174.660599999996
28.03.2019 22:00:00.000 GMT-0600,1.12285,1.12391,1.12236,1.12305,47179.191399999996
29.03.2019 02:00:00.000 GMT-0600,1.12304,1.12367,1.12100,1.12300,111369.9395
29.03.2019 06:00:00.000 GMT-0600,1.12301,1.12469,1.12207,1.12272,134916.3008
29.03.2019 10:00:00.000 GMT-0600,1.12272,1.12311,1.12133,1.12176,88276.33
29.03.2019 14:00:00.000 GMT-0600,1.12175,1.12190,1.12154,1.12186,9121.7998
31.03.2019 14:00:00.000 GMT-0600,1.12331,1.12332,1.12205,1.12236,10406.5499
31.03.2019 18:00:00.000 GMT-0600,1.12235,1.12340,1.12214,1.12321,34378.2002
31.03.2019 22:00:00.000 GMT-0600,1.12322,1.12432,1.12278,1.12392,68314.53030000001
01.04.2019 02:00:00.000 GMT-0600,1.12391,1.12501,1.12272,1.12295,104142.0918
01.04.2019 06:00:00.000 GMT-0600,1.12296,1.12485,1.12087,1.12099,120600.2599
01.04.2019 10:00:00.000 GMT-0600,1.12098,1.12130,1.12041,1.12104,72892.8906
01.04.2019 14:00:00.000 GMT-0600,1.12103,1.12147,1.11993,1.12053,20886.1401
01.04.2019 18:00:00.000 GMT-0600,1.12053,1.12088,1.11974,1.12029,33745.0601
01.04.2019 22:00:00.000 GMT-0600,1.12029,1.12117,1.11904,1.11997,76919.6485
02.04.2019 02:00:00.000 GMT-0600,1.11998,1.12061,1.11937,1.12016,114586.15040000001
02.04.2019 06:00:00.000 GMT-0600,1.12016,1.12123,1.11840,1.11865,128741.1387
02.04.2019 10:00:00.000 GMT-0600,1.11866,1.12164,1.11858,1.12013,86135.6504
02.04.2019 14:00:00.000 GMT-0600,1.12014,1.12068,1.11991,1.12036,17670.2101
02.04.2019 18:00:00.000 GMT-0600,1.12036,1.12267,1.12022,1.12221,43599.329000000005
02.04.2019 22:00:00.000 GMT-0600,1.12221,1.12431,1.12154,1.12376,80575.3711
03.04.2019 02:00:00.000 GMT-0600,1.12376,1.12549,1.12324,1.12465,90301.66209999999
03.04.2019 06:00:00.000 GMT-0600,1.12465,1.12504,1.12252,1.12420,155929.51170000003
03.04.2019 10:00:00.000 GMT-0600,1.12420,1.12493,1.12376,1.12386,72942.622
03.04.2019 14:00:00.000 GMT-0600,1.12385,1.12461,1.12326,1.12450,20424.4498
03.04.2019 18:00:00.000 GMT-0600,1.12450,1.12478,1.12371,1.12424,29593.030300000002
03.04.2019 22:00:00.000 GMT-0600,1.12424,1.12479,1.12335,1.12408,52237.639200000005
04.04.2019 02:00:00.000 GMT-0600,1.12408,1.12415,1.12209,1.12233,107837.43169999999
04.04.2019 06:00:00.000 GMT-0600,1.12236,1.12251,1.12063,1.12163,118639.56239999998
04.04.2019 10:00:00.000 GMT-0600,1.12163,1.12247,1.12136,1.12245,53437.0703
04.04.2019 14:00:00.000 GMT-0600,1.12244,1.12271,1.12201,1.12227,21930.25
04.04.2019 18:00:00.000 GMT-0600,1.12226,1.12293,1.12195,1.12242,31628.9106
04.04.2019 22:00:00.000 GMT-0600,1.12241,1.12367,1.12236,1.12295,57543.4194
05.04.2019 02:00:00.000 GMT-0600,1.12295,1.12332,1.12240,1.12249,76532.5508
05.04.2019 06:00:00.000 GMT-0600,1.12249,1.12486,1.12102,1.12172,118144.0097
05.04.2019 10:00:00.000 GMT-0600,1.12172,1.12201,1.12107,1.12183,46857.7705
05.04.2019 14:00:00.000 GMT-0600,1.12182,1.12191,1.12154,1.12175,4832.2202
07.04.2019 15:00:00.000 GMT-0500,1.12214,1.12232,1.12151,1.12184,7805.2302
07.04.2019 19:00:00.000 GMT-0500,1.12185,1.12325,1.12150,1.12295,44354.2998
07.04.2019 23:00:00.000 GMT-0500,1.12295,1.12313,1.12217,1.12289,56695.770000000004
08.04.2019 03:00:00.000 GMT-0500,1.12289,1.12514,1.12263,1.12470,85653.1406
08.04.2019 07:00:00.000 GMT-0500,1.12471,1.12748,1.12431,1.12616,121258.80849999998
08.04.2019 11:00:00.000 GMT-0500,1.12616,1.12692,1.12583,1.12651,52791.58
08.04.2019 15:00:00.000 GMT-0500,1.12649,1.12669,1.12553,1.12560,20565.510000000002
08.04.2019 19:00:00.000 GMT-0500,1.12559,1.12693,1.12557,1.12676,35136.2397
08.04.2019 23:00:00.000 GMT-0500,1.12676,1.12724,1.12565,1.12657,63462.6211
09.04.2019 03:00:00.000 GMT-0500,1.12655,1.12810,1.12623,1.12747,97748.37100000001
09.04.2019 07:00:00.000 GMT-0500,1.12747,1.12845,1.12681,1.12773,117138.13089999999
09.04.2019 11:00:00.000 GMT-0500,1.12773,1.12784,1.12623,1.12648,58324.6904
09.04.2019 15:00:00.000 GMT-0500,1.12647,1.12673,1.12619,1.12658,17709.0098
09.04.2019 19:00:00.000 GMT-0500,1.12659,1.12675,1.12557,1.12608,38379.2901
09.04.2019 23:00:00.000 GMT-0500,1.12609,1.12740,1.12594,1.12659,63839.5801
10.04.2019 03:00:00.000 GMT-0500,1.12659,1.12814,1.12619,1.12762,85711.20910000001
10.04.2019 07:00:00.000 GMT-0500,1.12762,1.12899,1.12297,1.12663,142525.3497
10.04.2019 11:00:00.000 GMT-0500,1.12664,1.12786,1.12627,1.12727,79778.5391
10.04.2019 15:00:00.000 GMT-0500,1.12727,1.12782,1.12697,1.12762,17089.1301
10.04.2019 19:00:00.000 GMT-0500,1.12762,1.12796,1.12730,1.12769,29830.2198
10.04.2019 23:00:00.000 GMT-0500,1.12768,1.12876,1.12750,1.12816,68143.25
11.04.2019 03:00:00.000 GMT-0500,1.12816,1.12853,1.12639,1.12671,94356.28899999999
11.04.2019 07:00:00.000 GMT-0500,1.12671,1.12763,1.12556,1.12618,116536.1894
11.04.2019 11:00:00.000 GMT-0500,1.12619,1.12638,1.12501,1.12598,61831.7002
11.04.2019 15:00:00.000 GMT-0500,1.12600,1.12626,1.12513,1.12605,17523.7706
11.04.2019 19:00:00.000 GMT-0500,1.12605,1.12949,1.12575,1.12901,47073.5493
11.04.2019 23:00:00.000 GMT-0500,1.12900,1.12921,1.12817,1.12888,58294.659700000004
12.04.2019 03:00:00.000 GMT-0500,1.12888,1.13217,1.12877,1.13069,110152.35930000001
12.04.2019 07:00:00.000 GMT-0500,1.13070,1.13241,1.13043,1.13046,116539.58009999999
12.04.2019 11:00:00.000 GMT-0500,1.13044,1.13078,1.12943,1.12988,57180.6288
12.04.2019 15:00:00.000 GMT-0500,1.12989,1.13007,1.12929,1.13006,6289.3398
14.04.2019 15:00:00.000 GMT-0500,1.13069,1.13075,1.13001,1.13031,10698.560300000001
14.04.2019 19:00:00.000 GMT-0500,1.13031,1.13146,1.13019,1.13114,36569.2598
14.04.2019 23:00:00.000 GMT-0500,1.13113,1.13212,1.13028,1.13167,62081.1489
15.04.2019 03:00:00.000 GMT-0500,1.13168,1.13204,1.13062,1.13082,95336.66010000001
15.04.2019 07:00:00.000 GMT-0500,1.13082,1.13159,1.12978,1.13040,111074.9687
15.04.2019 11:00:00.000 GMT-0500,1.13041,1.13090,1.13002,1.13057,53413.5898
15.04.2019 15:00:00.000 GMT-0500,1.13057,1.13085,1.13005,1.13046,18200.5403
15.04.2019 19:00:00.000 GMT-0500,1.13046,1.13076,1.12928,1.13029,38891.01119999999
